premise	hypothesis	label
这座公园比这个房屋更怪异。	这座公园是怪异的。	not_entailment
这座公园比这个房屋更怪异。	这个房屋不是怪异的。	entailment
这个结合体比这里面更迷人。	这个结合体是迷人的。	not_entailment
这个结合体比这里面更迷人。	这里面不是迷人的。	entailment
这段休息时间比这段经验更个人。	这段休息时间是个人的。	not_entailment
这段休息时间比这段经验更个人。	这段经验不是个人的。	entailment
这个真相比这个邻居更残酷。	这个真相是残酷的。	not_entailment
这个真相比这个邻居更残酷。	这个邻居不是残酷的。	entailment
这名法官比这名读者更失望。	这名法官是失望的。	not_entailment
这名法官比这名读者更失望。	这名读者不是失望的。	entailment
这碗汤比这只手更寒冷。	这碗汤是寒冷的。	not_entailment
这碗汤比这只手更寒冷。	这只手不是寒冷的。	entailment
这个空间比这英国更宝贵。	这个空间是宝贵的。	not_entailment
这个空间比这英国更宝贵。	这英国不是宝贵的。	entailment
这条路比这个单词更丑陋。	这条路是丑陋的。	not_entailment
这条路比这个单词更丑陋。	这个单词不是丑陋的。	entailment
史密斯一家比这个过程更高效。	史密斯一家是高效的。	not_entailment
史密斯一家比这个过程更高效。	这个过程不是高效的。	entailment
这条路比这个竞技场更拥挤。	这条路是拥挤的。	not_entailment
这条路比这个竞技场更拥挤。	这个竞技场不是拥挤的。	entailment
这个集市比这个酒吧更活跃。	这个集市是活跃的。	not_entailment
这个集市比这个酒吧更活跃。	这个酒吧不是活跃的。	entailment
这个消费者比这个小孩更快乐。	这个消费者是快乐的。	not_entailment
这个消费者比这个小孩更快乐。	这个小孩不是快乐的。	entailment
这最低限度比这个数字更巨大。	这最低限度是巨大的。	not_entailment
这最低限度比这个数字更巨大。	这个数字不是巨大的。	entailment
这磨光机比这河流更不停。	这磨光机是不停的。	not_entailment
这磨光机比这河流更不停。	这河流不是不停的。	entailment
这件衬衫比这个印度人更可爱。	这件衬衫是可爱的。	not_entailment
这件衬衫比这个印度人更可爱。	这个印度人不是可爱的。	entailment
这摄像机比这真相更真实。	这摄像机是真实的。	not_entailment
这摄像机比这真相更真实。	这真相不是真实的。	entailment
这个农场比这个澳大利亚人更安静。	这个农场是安静的。	not_entailment
这个农场比这个澳大利亚人更安静。	这个澳大利亚人不是安静的。	entailment
这个身份比这段经历更个人。	这个身份是个人的。	not_entailment
这个身份比这段经历更个人。	这段经历不是个人的。	entailment
这数量比这最低限度更巨大。	这数量是巨大的。	not_entailment
这数量比这最低限度更巨大。	这最低限度不是巨大的。	entailment
这种干酪比这个苹果更美味。	这种干酪是美味的。	not_entailment
这种干酪比这个苹果更美味。	这个苹果不是美味的。	entailment
这次工作比这个公式更困难。	这次工作是困难的。	not_entailment
这次工作比这个公式更困难。	这个公式不是困难的。	entailment
这个味道比这质量更糟糕。	这个味道是糟糕的。	not_entailment
这个味道比这质量更糟糕。	这质量不是糟糕的。	entailment
这个广告比这个图表更误导。	这个广告是误导的。	not_entailment
这个广告比这个图表更误导。	这个图表不是误导的。	entailment
这个地板比这个灯更暗淡。	这个地板是暗淡的。	not_entailment
这个地板比这个灯更暗淡。	这个灯不是暗淡的。	entailment
这个希腊人比这种语气更古怪。	这个希腊人是古怪的。	not_entailment
这个希腊人比这种语气更古怪。	这种语气不是古怪的。	entailment
这个厨师比这个墨西哥人更能干。	这个厨师是能干的。	not_entailment
这个厨师比这个墨西哥人更能干。	这个墨西哥人不是能干的。	entailment
这个游戏比这个开始更暴力。	这个游戏是暴力的。	not_entailment
这个游戏比这个开始更暴力。	这个开始不是暴力的。	entailment
这个男子比亚历山大更疯狂。	这个男子是疯狂的。	not_entailment
这个男子比亚历山大更疯狂。	亚历山大不是疯狂的。	entailment
这个流水线比这个机械装置更高效。	这个流水线是高效的。	not_entailment
这个流水线比这个机械装置更高效。	这个机械装置不是高效的。	entailment
这匹马比这个邻居更可爱。	这匹马是可爱的。	not_entailment
这匹马比这个邻居更可爱。	这个邻居不是可爱的。	entailment
这条路线比这个设置更容易。	这条路线是容易的。	not_entailment
这条路线比这个设置更容易。	这个设置不是容易的。	entailment
这个单词比吉米一家更肥胖。	这个单词是肥胖的。	not_entailment
这个单词比吉米一家更肥胖。	吉米一家不是肥胖的。	entailment
史密斯一家比这个助行器更古老。	史密斯一家是古老的。	not_entailment
史密斯一家比这个助行器更古老。	这个助行器不是古老的。	entailment
这未来比这个希腊人更古怪。	这未来是古怪的。	not_entailment
这未来比这个希腊人更古怪。	这个希腊人不是古怪的。	entailment
这次移动比这位市长更明智。	这次移动是明智的。	not_entailment
这次移动比这位市长更明智。	这位市长不是明智的。	entailment
这次预测比这气氛更积极。	这次预测是积极的。	not_entailment
这次预测比这气氛更积极。	这气氛不是积极的。	entailment
这片草地比这片大海更漂亮。	这片草地是漂亮的。	not_entailment
这片草地比这片大海更漂亮。	这片大海不是漂亮的。	entailment
这另外比这个过程更必需。	这另外是必需的。	not_entailment
这另外比这个过程更必需。	这个过程不是必需的。	entailment
这个dvd比这个计算机更损坏。	这个dvd是损坏的。	not_entailment
这个dvd比这个计算机更损坏。	这个计算机不是损坏的。	entailment
这套装扮比这部电影更怪异。	这套装扮是怪异的。	not_entailment
这套装扮比这部电影更怪异。	这部电影不是怪异的。	entailment
这个过程比这个问题更成熟。	这个过程是成熟的。	not_entailment
这个过程比这个问题更成熟。	这个问题不是成熟的。	entailment
这种差别比这种情况更罕见。	这种差别是罕见的。	not_entailment
这种差别比这种情况更罕见。	这种情况不是罕见的。	entailment
路易斯一家比这颜色更漂亮。	路易斯一家是漂亮的。	not_entailment
路易斯一家比这颜色更漂亮。	这颜色不是漂亮的。	entailment
这现在比这过程更必需。	这现在是必需的。	not_entailment
这现在比这过程更必需。	这过程不是必需的。	entailment
这个设计比这些供给更迷人。	这个设计是迷人的。	not_entailment
这个设计比这些供给更迷人。	这些供给不是迷人的。	entailment
这种曲调比这本书更可爱。	这种曲调是可爱的。	not_entailment
这种曲调比这本书更可爱。	这本书不是可爱的。	entailment
这个山谷比这间房间更潮湿。	这个山谷是潮湿的。	not_entailment
这个山谷比这间房间更潮湿。	这间房间不是潮湿的。	entailment
这杯咖啡比这杯酒更苦涩。	这杯咖啡是苦涩的。	not_entailment
这杯咖啡比这杯酒更苦涩。	这杯酒不是苦涩的。	entailment
这个公爵比悉尼更迷人。	这个公爵是迷人的。	not_entailment
这个公爵比悉尼更迷人。	悉尼不是迷人的。	entailment
这个小孩比这个问题更愚蠢。	这个小孩是愚蠢的。	not_entailment
这个小孩比这个问题更愚蠢。	这个问题不是愚蠢的。	entailment
这个情况比这段休息更有趣。	这个情况是有趣的。	not_entailment
这个情况比这段休息更有趣。	这段休息不是有趣的。	entailment
这次战斗比这次竞争更激烈。	这次战斗是激烈的。	not_entailment
这次战斗比这次竞争更激烈。	这次竞争不是激烈的。	entailment
这次接住比这个方程式更容易。	这次接住是容易的。	not_entailment
这次接住比这个方程式更容易。	这个方程式不是容易的。	entailment
这钱比这天孔更肮脏。	这钱是肮脏的。	not_entailment
这钱比这天孔更肮脏。	这天孔不是肮脏的。	entailment
这种语气比这个闹钟更古怪。	这种语气是古怪的。	not_entailment
这种语气比这个闹钟更古怪。	这个闹钟不是古怪的。	entailment
这次集中比这个珠宝更合适。	这次集中是合适的。	not_entailment
这次集中比这个珠宝更合适。	这个珠宝不是合适的。	entailment
这条小溪比这片草地更漂亮。	这条小溪是漂亮的。	not_entailment
这条小溪比这片草地更漂亮。	这片草地不是漂亮的。	entailment
月球比这个背景更漂亮。	月球是漂亮的。	not_entailment
月球比这个背景更漂亮。	这个背景不是漂亮的。	entailment
这种植物比这种德国人更少见。	这种植物是少见的。	not_entailment
这种植物比这种德国人更少见。	这种德国人不是少见的。	entailment
这群人比这个陶俑更消瘦。	这群人是消瘦的。	not_entailment
这群人比这个陶俑更消瘦。	这个陶俑不是消瘦的。	entailment
这种水果比这密歇根更特别。	这种水果是特别的。	not_entailment
这种水果比这密歇根更特别。	这密歇根不是特别的。	entailment
这个联盟比月球更虚弱。	这个联盟是虚弱的。	not_entailment
这个联盟比月球更虚弱。	月球不是虚弱的。	entailment
这种玉米比这水更香甜。	这种玉米是香甜的。	not_entailment
这种玉米比这水更香甜。	这水不是香甜的。	entailment
这杯茶叶比这碗调味汁更滚烫。	这杯茶叶是滚烫的。	not_entailment
这杯茶叶比这碗调味汁更滚烫。	这碗调味汁不是滚烫的。	entailment
汤普森比这个结果更积极。	汤普森是积极的。	not_entailment
汤普森比这个结果更积极。	这个结果不是积极的。	entailment
这条路比这个地板更肮脏。	这条路是肮脏的。	not_entailment
这条路比这个地板更肮脏。	这个地板不是肮脏的。	entailment
这个收藏品比英国更昂贵。	这个收藏品是昂贵的。	not_entailment
这个收藏品比英国更昂贵。	英国不是昂贵的。	entailment
这个公司比这个档案文件更宝贵。	这个公司是宝贵的。	not_entailment
这个公司比这个档案文件更宝贵。	这个档案文件不是宝贵的。	entailment
这远景比亚历山大更美丽。	这远景是美丽的。	not_entailment
这远景比亚历山大更美丽。	亚历山大不是美丽的。	entailment
这神谕比东京更著名。	这神谕是著名的。	not_entailment
这神谕比东京更著名。	东京不是著名的。	entailment
亚历山大比这个机器更疲倦。	亚历山大是疲倦的。	not_entailment
亚历山大比这个机器更疲倦。	这个机器不是疲倦的。	entailment
这个镜子比月球更丑陋。	这个镜子是丑陋的。	not_entailment
这个镜子比月球更丑陋。	月球不是丑陋的。	entailment
这个论点比这个视角更片面。	这个论点是片面的。	not_entailment
这个论点比这个视角更片面。	这个视角不是片面的。	entailment
这次休息比亚历山大更悲伤。	这次休息是悲伤的。	not_entailment
这次休息比亚历山大更悲伤。	亚历山大不是悲伤的。	entailment
这首歌曲比这个公园更怪异。	这首歌曲是怪异的。	not_entailment
这首歌曲比这个公园更怪异。	这个公园不是怪异的。	entailment
这个计划比这个世界更有趣。	这个计划是有趣的。	not_entailment
这个计划比这个世界更有趣。	这个世界不是有趣的。	entailment
这神谕比这块电池更神奇。	这神谕是神奇的。	not_entailment
这神谕比这块电池更神奇。	这块电池不是神奇的。	entailment
这部电影比这次屠杀更暴力。	这部电影是暴力的。	not_entailment
这部电影比这次屠杀更暴力。	这次屠杀不是暴力的。	entailment
这个公司比这个做法更高效。	这个公司是高效的。	not_entailment
这个公司比这个做法更高效。	这个做法不是高效的。	entailment
这首音乐比这个情况更合适。	这首音乐是合适的。	not_entailment
这首音乐比这个情况更合适。	这个情况不是合适的。	entailment
这首音乐比这条小溪更漂亮。	这首音乐是漂亮的。	not_entailment
这首音乐比这条小溪更漂亮。	这条小溪不是漂亮的。	entailment
这种条件比这个学期更少见。	这种条件是少见的。	not_entailment
这种条件比这个学期更少见。	这个学期不是少见的。	entailment
这个状态比这工业更担心。	这个状态是担心的。	not_entailment
这个状态比这工业更担心。	这工业不是担心的。	entailment
马丁比这只狮子更肥胖。	马丁是肥胖的。	not_entailment
马丁比这只狮子更肥胖。	这只狮子不是肥胖的。	entailment
这个结论比这个警告更合适。	这个结论是合适的。	not_entailment
这个结论比这个警告更合适。	这个警告不是合适的。	entailment
这次移动比这次使用更合适。	这次移动是合适的。	not_entailment
这次移动比这次使用更合适。	这次使用不是合适的。	entailment
这个名称比这次对话更滑稽。	这个名称是滑稽的。	not_entailment
这个名称比这次对话更滑稽。	这次对话不是滑稽的。	entailment
这片树林比这名公主更美丽。	这片树林是美丽的。	not_entailment
这片树林比这名公主更美丽。	这名公主不是美丽的。	entailment
这次转型比这个大学生更必需。	这次转型是必需的。	not_entailment
这次转型比这个大学生更必需。	这个大学生不是必需的。	entailment
这个描述比这张招贴画更误导。	这个描述是误导的。	not_entailment
这个描述比这张招贴画更误导。	这张招贴画不是误导的。	entailment
亚历山大比这个小孩更能干。	亚历山大是能干的。	not_entailment
亚历山大比这个小孩更能干。	这个小孩不是能干的。	entailment
这个问题比这个班级更成熟。	这个问题是成熟的。	not_entailment
这个问题比这个班级更成熟。	这个班级不是成熟的。	entailment
这块肉比这个肝脏更肥胖。	这块肉是肥胖的。	not_entailment
这块肉比这个肝脏更肥胖。	这个肝脏不是肥胖的。	entailment
这只猫比这个澳大利亚人更生气。	这只猫是生气的。	not_entailment
这只猫比这个澳大利亚人更生气。	这个澳大利亚人不是生气的。	entailment
这个地板比这片草地更干燥。	这个地板是干燥的。	not_entailment
这个地板比这片草地更干燥。	这片草地不是干燥的。	entailment
这个男人比这部电影更聪明。	这个男人是聪明的。	not_entailment
这个男人比这部电影更聪明。	这部电影不是聪明的。	entailment
这位顾客比这个作用更高效。	这位顾客是高效的。	not_entailment
这位顾客比这个作用更高效。	这个作用不是高效的。	entailment
这个机器比帕克更聪明。	这个机器是聪明的。	not_entailment
这个机器比帕克更聪明。	帕克不是聪明的。	entailment
这个酒吧比这个办公室更拥挤。	这个酒吧是拥挤的。	not_entailment
这个酒吧比这个办公室更拥挤。	这个办公室不是拥挤的。	entailment
这政府比这个希腊人更担心。	这政府是担心的。	not_entailment
这政府比这个希腊人更担心。	这个希腊人不是担心的。	entailment
这个点心比这个水果更美味。	这个点心是美味的。	not_entailment
这个点心比这个水果更美味。	这个水果不是美味的。	entailment
这个戏剧比这个说辞更滑稽。	这个戏剧是滑稽的。	not_entailment
这个戏剧比这个说辞更滑稽。	这个说辞不是滑稽的。	entailment
这对夫妇比这个公爵更快乐。	这对夫妇是快乐的。	not_entailment
这对夫妇比这个公爵更快乐。	这个公爵不是快乐的。	entailment
这片沙漠比这个九月更干燥。	这片沙漠是干燥的。	not_entailment
这片沙漠比这个九月更干燥。	这个九月不是干燥的。	entailment
这部视频比这个陈述更误导。	这部视频是误导的。	not_entailment
这部视频比这个陈述更误导。	这个陈述不是误导的。	entailment
这个中间的人比这个肝脏更肥胖。	这个中间的人是肥胖的。	not_entailment
这个中间的人比这个肝脏更肥胖。	这个肝脏不是肥胖的。	entailment
这束光比这个门厅更暗淡。	这束光是暗淡的。	not_entailment
这束光比这个门厅更暗淡。	这个门厅不是暗淡的。	entailment
这个球比这个二月更潮湿。	这个球是潮湿的。	not_entailment
这个球比这个二月更潮湿。	这个二月不是潮湿的。	entailment
这只猫比这名老板更快乐。	这只猫是快乐的。	not_entailment
这只猫比这名老板更快乐。	这名老板不是快乐的。	entailment
这项机械装置比这具身体更高效。	这项机械装置是高效的。	not_entailment
这项机械装置比这具身体更高效。	这具身体不是高效的。	entailment
这间监狱比这个竞技场更拥挤。	这间监狱是拥挤的。	not_entailment
这间监狱比这个竞技场更拥挤。	这个竞技场不是拥挤的。	entailment
这空气比这顶部更潮湿。	这空气是潮湿的。	not_entailment
这空气比这顶部更潮湿。	这顶部不是潮湿的。	entailment
这个陶器比这个摄像机更困难。	这个陶器是困难的。	not_entailment
这个陶器比这个摄像机更困难。	这个摄像机不是困难的。	entailment
这次意图比越南更重要。	这次意图是重要的。	not_entailment
这次意图比越南更重要。	越南不是重要的。	entailment
这个答复比这条法律更愚蠢。	这个答复是愚蠢的。	not_entailment
这个答复比这条法律更愚蠢。	这条法律不是愚蠢的。	entailment
这个原因比这工作更简单。	这个原因是简单的。	not_entailment
这个原因比这工作更简单。	这工作不是简单的。	entailment
这些看法比这个梦更悲观。	这些看法是悲观的。	not_entailment
这些看法比这个梦更悲观。	这个梦不是悲观的。	entailment
这个答复比这个圣诞老人更恐怖。	这个答复是恐怖的。	not_entailment
这个答复比这个圣诞老人更恐怖。	这个圣诞老人不是恐怖的。	entailment
这条线比这个角更古怪。	这条线是古怪的。	not_entailment
这条线比这个角更古怪。	这个角不是古怪的。	entailment
这个景色比这个出口更漂亮。	这个景色是漂亮的。	not_entailment
这个景色比这个出口更漂亮。	这个出口不是漂亮的。	entailment
这个戏剧比这个圣诞老人更愚蠢。	这个戏剧是愚蠢的。	not_entailment
这个戏剧比这个圣诞老人更愚蠢。	这个圣诞老人不是愚蠢的。	entailment
这经济比这现实更糟糕。	这经济是糟糕的。	not_entailment
这经济比这现实更糟糕。	这现实不是糟糕的。	entailment
这天比这个情节更凄凉。	这天是凄凉的。	not_entailment
这天比这个情节更凄凉。	这个情节不是凄凉的。	entailment
这土壤比这条大街更潮湿。	这土壤是潮湿的。	not_entailment
这土壤比这条大街更潮湿。	这条大街不是潮湿的。	entailment
这台磨光机比这间别墅更漂亮。	这台磨光机是漂亮的。	not_entailment
这台磨光机比这间别墅更漂亮。	这间别墅不是漂亮的。	entailment
这部戏剧比这个计划更恐怖。	这部戏剧是恐怖的。	not_entailment
这部戏剧比这个计划更恐怖。	这个计划不是恐怖的。	entailment
这只鸟比这块肉更美味。	这只鸟是美味的。	not_entailment
这只鸟比这块肉更美味。	这块肉不是美味的。	entailment
这种损伤比这种短语更少见。	这种损伤是少见的。	not_entailment
这种损伤比这种短语更少见。	这种短语不是少见的。	entailment
这个偷窥狂比这间酒店更怪异。	这个偷窥狂是怪异的。	not_entailment
这个偷窥狂比这间酒店更怪异。	这间酒店不是怪异的。	entailment
这个后果比这个利福尼亚人更奇怪。	这个后果是奇怪的。	not_entailment
这个后果比这个利福尼亚人更奇怪。	这个利福尼亚人不是奇怪的。	entailment
这声铃声比这个语气更滑稽。	这声铃声是滑稽的。	not_entailment
这声铃声比这个语气更滑稽。	这个语气不是滑稽的。	entailment
这个消费者比这个计算机更高效。	这个消费者是高效的。	not_entailment
这个消费者比这个计算机更高效。	这个计算机不是高效的。	entailment
这种技术比这个瓷器更昂贵。	这种技术是昂贵的。	not_entailment
这种技术比这个瓷器更昂贵。	这个瓷器不是昂贵的。	entailment
这个角比这个场景更古怪。	这个角是古怪的。	not_entailment
这个角比这个场景更古怪。	这个场景不是古怪的。	entailment
这个解决方案比这次驾驶更快速。	这个解决方案是快速的。	not_entailment
这个解决方案比这次驾驶更快速。	这次驾驶不是快速的。	entailment
这天比这碗汤更寒冷。	这天是寒冷的。	not_entailment
这天比这碗汤更寒冷。	这碗汤不是寒冷的。	entailment
这个机器人比这个厨房更高效。	这个机器人是高效的。	not_entailment
这个机器人比这个厨房更高效。	这个厨房不是高效的。	entailment
这给结合体比这另外的更特别。	这给结合体是特别的。	not_entailment
这给结合体比这另外的更特别。	这另外的不是特别的。	entailment
这个海滩比这个厨房更肮脏。	这个海滩是肮脏的。	not_entailment
这个海滩比这个厨房更肮脏。	这个厨房不是肮脏的。	entailment
这片大海比牙买加更遥远。	这片大海是遥远的。	not_entailment
这片大海比牙买加更遥远。	牙买加不是遥远的。	entailment
这种粉红色比珍妮弗更漂亮。	这种粉红色是漂亮的。	not_entailment
这种粉红色比珍妮弗更漂亮。	珍妮弗不是漂亮的。	entailment
这个主意比这些昆虫更烦人。	这个主意是烦人的。	not_entailment
这个主意比这些昆虫更烦人。	这些昆虫不是烦人的。	entailment
这种病比这个发现更特别。	这种病是特别的。	not_entailment
这种病比这个发现更特别。	这个发现不是特别的。	entailment
这间酒吧比这个磨光机更活跃。	这间酒吧是活跃的。	not_entailment
这间酒吧比这个磨光机更活跃。	这个磨光机不是活跃的。	entailment
这将来比这个英国人更有趣。	这将来是有趣的。	not_entailment
这将来比这个英国人更有趣。	这个英国人不是有趣的。	entailment
这个灵魂比这个病人更疲倦。	这个灵魂是疲倦的。	not_entailment
这个灵魂比这个病人更疲倦。	这个病人不是疲倦的。	entailment
这本书比吉米一家更滑稽。	这本书是滑稽的。	not_entailment
这本书比吉米一家更滑稽。	吉米一家不是滑稽的。	entailment
这种改变比这种评价更必需。	这种改变是必需的。	not_entailment
这种改变比这种评价更必需。	这种评价不是必需的。	entailment
这个位置比这间别墅更漂亮。	这个位置是漂亮的。	not_entailment
这个位置比这间别墅更漂亮。	这间别墅不是漂亮的。	entailment
布兰妮比这匹马更可爱。	布兰妮是可爱的。	not_entailment
布兰妮比这匹马更可爱。	这匹马不是可爱的。	entailment
这次定时比这个读者更明智。	这次定时是明智的。	not_entailment
这次定时比这个读者更明智。	这个读者不是明智的。	entailment
这商业比这数学更有趣。	这商业是有趣的。	not_entailment
这商业比这数学更有趣。	这数学不是有趣的。	entailment
这种做法比这种短语更少见。	这种做法是少见的。	not_entailment
这种做法比这种短语更少见。	这种短语不是少见的。	entailment
这底部比这个湖更干净。	这底部是干净的。	not_entailment
这底部比这个湖更干净。	这个湖不是干净的。	entailment
这个装饰比这个后果更糟糕。	这个装饰是糟糕的。	not_entailment
这个装饰比这个后果更糟糕。	这个后果不是糟糕的。	entailment
这种类型比这委内瑞拉人更少见。	这种类型是少见的。	not_entailment
这种类型比这委内瑞拉人更少见。	这委内瑞拉人不是少见的。	entailment
这个沙滩比这件内衣更潮湿。	这个沙滩是潮湿的。	not_entailment
这个沙滩比这件内衣更潮湿。	这件内衣不是潮湿的。	entailment
这前者比这片树林更特别。	这前者是特别的。	not_entailment
这前者比这片树林更特别。	这片树林不是特别的。	entailment
这个敌人比这个行星更遥远。	这个敌人是遥远的。	not_entailment
这个敌人比这个行星更遥远。	这个行星不是遥远的。	entailment
这个排挡比英国更昂贵。	这个排挡是昂贵的。	not_entailment
这个排挡比英国更昂贵。	英国不是昂贵的。	entailment
这个作用比这个后果更高效。	这个作用是高效的。	not_entailment
这个作用比这个后果更高效。	这个后果不是高效的。	entailment
亚历山大比吉米一家更附近。	亚历山大是附近的。	not_entailment
亚历山大比吉米一家更附近。	吉米一家不是附近的。	entailment
这个大脑比这头狼更肥胖。	这个大脑是肥胖的。	not_entailment
这个大脑比这头狼更肥胖。	这头狼不是肥胖的。	entailment
这个指向比这个铃声更个人。	这个指向是个人的。	not_entailment
这个指向比这个铃声更个人。	这个铃声不是个人的。	entailment
亚历山大比这个家庭更热情。	亚历山大是热情的。	not_entailment
亚历山大比这个家庭更热情。	这个家庭不是热情的。	entailment
这个速度比这个位置更疯狂。	这个速度是疯狂的。	not_entailment
这个速度比这个位置更疯狂。	这个位置不是疯狂的。	entailment
这乌木比这泰国菜更香甜。	这乌木是香甜的。	not_entailment
这乌木比这泰国菜更香甜。	这泰国菜不是香甜的。	entailment
这片树林比这个真相更可怕。	这片树林是可怕的。	not_entailment
这片树林比这个真相更可怕。	这个真相不是可怕的。	entailment
这条金属丝比这根草更纤细。	这条金属丝是纤细的。	not_entailment
这条金属丝比这根草更纤细。	这根草不是纤细的。	entailment
这个房屋比这个房间更暗淡。	这个房屋是暗淡的。	not_entailment
这个房屋比这个房间更暗淡。	这个房间不是暗淡的。	entailment
这个记录比这件内衣更干净。	这个记录是干净的。	not_entailment
这个记录比这件内衣更干净。	这件内衣不是干净的。	entailment
这个灯比这个八月更暗淡。	这个灯是暗淡的。	not_entailment
这个灯比这个八月更暗淡。	这个八月不是暗淡的。	entailment
这个DVD比这个想法更滑稽。	这个DVD是滑稽的。	not_entailment
这个DVD比这个想法更滑稽。	这个想法不是滑稽的。	entailment
这部戏剧比这个二月更暴力。	这部戏剧是暴力的。	not_entailment
这部戏剧比这个二月更暴力。	这个二月不是暴力的。	entailment
这个苹果比这碟菜更美味。	这个苹果是美味的。	not_entailment
这个苹果比这碟菜更美味。	这碟菜不是美味的。	entailment
这个外表比这篇文章更滑稽。	这个外表是滑稽的。	not_entailment
这个外表比这篇文章更滑稽。	这篇文章不是滑稽的。	entailment
这间别墅比这个结论更有趣。	这间别墅是有趣的。	not_entailment
这间别墅比这个结论更有趣。	这个结论不是有趣的。	entailment
这个团队比这助行器更松散。	这个团队是松散的。	not_entailment
这个团队比这助行器更松散。	这助行器不是松散的。	entailment
这种表示比这个释义更误导。	这种表示是误导的。	not_entailment
这种表示比这个释义更误导。	这个释义不是误导的。	entailment
这个情节比这个澳大利亚人更惊人。	这个情节是惊人的。	not_entailment
这个情节比这个澳大利亚人更惊人。	这个澳大利亚人不是惊人的。	entailment
这只猫比这个情人节更滑稽。	这只猫是滑稽的。	not_entailment
这只猫比这个情人节更滑稽。	这个情人节不是滑稽的。	entailment
这名医生比这个女孩更快乐。	这名医生是快乐的。	not_entailment
这名医生比这个女孩更快乐。	这个女孩不是快乐的。	entailment
这个联盟比这座城堡更古老。	这个联盟是古老的。	not_entailment
这个联盟比这座城堡更古老。	这座城堡不是古老的。	entailment
这只鲨鱼比这名顾客更饥饿。	这只鲨鱼是饥饿的。	not_entailment
这只鲨鱼比这名顾客更饥饿。	这名顾客不是饥饿的。	entailment
这光线比这间剧院更暗淡。	这光线是暗淡的。	not_entailment
这光线比这间剧院更暗淡。	这间剧院不是暗淡的。	entailment
这个形状比这另外的更特别。	这个形状是特别的。	not_entailment
这个形状比这另外的更特别。	这另外的不是特别的。	entailment
这个房屋比马丁更漂亮。	这个房屋是漂亮的。	not_entailment
这个房屋比马丁更漂亮。	马丁不是漂亮的。	entailment
这段历史比这片树林更美丽。	这段历史是美丽的。	not_entailment
这段历史比这片树林更美丽。	这片树林不是美丽的。	entailment
这个抽水机比DNA更高效。	这个抽水机是高效的。	not_entailment
这个抽水机比DNA更高效。	DNA不是高效的。	entailment
这首歌曲比这个美国人更合适。	这首歌曲是合适的。	not_entailment
这首歌曲比这个美国人更合适。	这个美国人不是合适的。	entailment
这过去比这个场景更丑陋。	这过去是丑陋的。	not_entailment
这过去比这个场景更丑陋。	这个场景不是丑陋的。	entailment
这个信息比这个原因更个人。	这个信息是个人的。	not_entailment
这个信息比这个原因更个人。	这个原因不是个人的。	entailment
这个回答比这只知更鸟更聪明。	这个回答是鸟更聪明的。	not_entailment
这个回答比这只知更鸟更聪明。	这只知不是鸟更聪明的。	entailment
这段对话比这个卡通更滑稽。	这段对话是滑稽的。	not_entailment
这段对话比这个卡通更滑稽。	这个卡通不是滑稽的。	entailment
这位公爵比这只猫更肥胖。	这位公爵是肥胖的。	not_entailment
