premise	hypothesis	label
这数据是巨大的。	这数据是相对比较巨大的。	entailment
这数据是相对比较巨大的。	这数据是巨大的。	not_entailment
这种均衡是古怪的。	这种均衡是相对比较古怪的。	entailment
这种均衡是相对比较古怪的。	这种均衡是古怪的。	not_entailment
这另外的是昂贵的。	这另外的是相对比较昂贵的。	entailment
这另外的是相对比较昂贵的。	这另外的是昂贵的。	not_entailment
这次圣诞节是邻近的。	这次圣诞节是相对比较邻近的。	entailment
这次圣诞节是相对比较邻近的。	这次圣诞节是邻近的。	not_entailment
这个浴室是干净的。	这个浴室是相对比较干净的。	entailment
这个浴室是相对比较干净的。	这个浴室是干净的。	not_entailment
这个蓝牙是好用的。	这个蓝牙是相对比较好用的。	entailment
这个蓝牙是相对比较好用的。	这个蓝牙是好用的。	not_entailment
这个收藏品是个人的。	这个收藏品是相对比较个人的。	entailment
这个收藏品是相对比较个人的。	这个收藏品是个人的。	not_entailment
这个工厂是干净的。	这个工厂是相对比较干净的。	entailment
这个工厂是相对比较干净的。	这个工厂是干净的。	not_entailment
这种曲调是可爱的。	这种曲调是相对比较可爱的。	entailment
这种曲调是相对比较可爱的。	这种曲调是可爱的。	not_entailment
这个dvd是干净的。	这个dvd是相对比较干净的。	entailment
这个dvd是相对比较干净的。	这个dvd是干净的。	not_entailment
这束光是暗淡的。	这束光是相对比较暗淡的。	entailment
这束光是相对比较暗淡的。	这束光是暗淡的。	not_entailment
这个村庄是贫穷的。	这个村庄是相对比较贫穷的。	entailment
这个村庄是相对比较贫穷的。	这个村庄是贫穷的。	not_entailment
这个指向是个人的。	这个指向是相对比较个人的。	entailment
这个指向是相对比较个人的。	这个指向是个人的。	not_entailment
这雪是潮湿的。	这雪是相对比较潮湿的。	entailment
这雪是相对比较潮湿的。	这雪是潮湿的。	not_entailment
这个地毯是干净的。	这个地毯是相对比较干净的。	entailment
这个地毯是相对比较干净的。	这个地毯是干净的。	not_entailment
这名法官是失望的。	这名法官是相对比较失望的。	entailment
这名法官是相对比较失望的。	这名法官是失望的。	not_entailment
这经济是成熟的。	这经济是相对比较成熟的。	entailment
这经济是相对比较成熟的。	这经济是成熟的。	not_entailment
路易斯一家是漂亮的。	路易斯一家是相对比较漂亮的。	entailment
路易斯一家是相对比较漂亮的。	路易斯一家是漂亮的。	not_entailment
这条路是肮脏的。	这条路是相对比较肮脏的。	entailment
这条路是相对比较肮脏的。	这条路是肮脏的。	not_entailment
这套装扮是怪异的。	这套装扮是相对比较怪异的。	entailment
这套装扮是相对比较怪异的。	这套装扮是怪异的。	not_entailment
这神谕是神奇的。	这神谕是相对比较神奇的。	entailment
这神谕是相对比较神奇的。	这神谕是神奇的。	not_entailment
这首说唱是滑稽的。	这首说唱是相对比较滑稽的。	entailment
这首说唱是相对比较滑稽的。	这首说唱是滑稽的。	not_entailment
这种蓝色是漂亮的。	这种蓝色是相对比较漂亮的。	entailment
这种蓝色是相对比较漂亮的。	这种蓝色是漂亮的。	not_entailment
这个特许经销权是宝贵的。	这个特许经销权是相对比较宝贵的。	entailment
这个特许经销权是相对比较宝贵的。	这个特许经销权是宝贵的。	not_entailment
这个间谍是聪明的。	这个间谍是相对比较聪明的。	entailment
这个间谍是相对比较聪明的。	这个间谍是聪明的。	not_entailment
这台计算机是高效的。	这台计算机是相对比较高效的。	entailment
这台计算机是相对比较高效的。	这台计算机是高效的。	not_entailment
这个收藏品是著名的。	这个收藏品是相对比较著名的。	entailment
这个收藏品是相对比较著名的。	这个收藏品是著名的。	not_entailment
这块土砖是潮湿的。	这块土砖是相对比较潮湿的。	entailment
这块土砖是相对比较潮湿的。	这块土砖是潮湿的。	not_entailment
这个面包是纤薄的。	这个面包是相对比较纤薄的。	entailment
这个面包是相对比较纤薄的。	这个面包是纤薄的。	not_entailment
这个机器是聪明的。	这个机器是相对比较聪明的。	entailment
这个机器是相对比较聪明的。	这个机器是聪明的。	not_entailment
这个味道是糟糕的。	这个味道是相对比较糟糕的。	entailment
这个味道是相对比较糟糕的。	这个味道是糟糕的。	not_entailment
布兰妮是可爱的。	布兰妮是相对比较可爱的。	entailment
布兰妮是相对比较可爱的。	布兰妮是可爱的。	not_entailment
这个结论是暴力的。	这个结论是相对比较暴力的。	entailment
这个结论是相对比较暴力的。	这个结论是暴力的。	not_entailment
这个混合物是古怪的。	这个混合物是相对比较古怪的。	entailment
这个混合物是相对比较古怪的。	这个混合物是古怪的。	not_entailment
这种药物是昂贵的。	这种药物是相对比较昂贵的。	entailment
这种药物是相对比较昂贵的。	这种药物是昂贵的。	not_entailment
这具身体是疲倦的。	这具身体是相对比较疲倦的。	entailment
这具身体是相对比较疲倦的。	这具身体是疲倦的。	not_entailment
这个代表是误导的。	这个代表是相对比较误导的。	entailment
这个代表是相对比较误导的。	这个代表是误导的。	not_entailment
这神谕是智慧的。	这神谕是相对比较智慧的。	entailment
这神谕是相对比较智慧的。	这神谕是智慧的。	not_entailment
这个戒指是宝贵的。	这个戒指是相对比较宝贵的。	entailment
这个戒指是相对比较宝贵的。	这个戒指是宝贵的。	not_entailment
这次旅行是困难的。	这次旅行是相对比较困难的。	entailment
这次旅行是相对比较困难的。	这次旅行是困难的。	not_entailment
这钱是肮脏的。	这钱是相对比较肮脏的。	entailment
这钱是相对比较肮脏的。	这钱是肮脏的。	not_entailment
这个敌人是困难的。	这个敌人是相对比较困难的。	entailment
这个敌人是相对比较困难的。	这个敌人是困难的。	not_entailment
这个小孩是能干的。	这个小孩是相对比较能干的。	entailment
这个小孩是相对比较能干的。	这个小孩是能干的。	not_entailment
这瓶葡萄酒瓶是干燥的。	这瓶葡萄酒瓶是相对比较干燥的。	entailment
这瓶葡萄酒瓶是相对比较干燥的。	这瓶葡萄酒瓶是干燥的。	not_entailment
这片土壤是干燥的。	这片土壤是相对比较干燥的。	entailment
这片土壤是相对比较干燥的。	这片土壤是干燥的。	not_entailment
这个游戏是暴力的。	这个游戏是相对比较暴力的。	entailment
这个游戏是相对比较暴力的。	这个游戏是暴力的。	not_entailment
这口味是单薄的。	这口味是相对比较单薄的。	entailment
这口味是相对比较单薄的。	这口味是单薄的。	not_entailment
这个陶器是特别的。	这个陶器是相对比较特别的。	entailment
这个陶器是相对比较特别的。	这个陶器是特别的。	not_entailment
这个场景是暴力的。	这个场景是相对比较暴力的。	entailment
这个场景是相对比较暴力的。	这个场景是暴力的。	not_entailment
这个情绪是活泼的。	这个情绪是相对比较活泼的。	entailment
这个情绪是相对比较活泼的。	这个情绪是活泼的。	not_entailment
这个解决方案是不错的。	这个解决方案是相对比较不错的。	entailment
这个解决方案是相对比较不错的。	这个解决方案是不错的。	not_entailment
这个公爵是迷人的。	这个公爵是相对比较迷人的。	entailment
这个公爵是相对比较迷人的。	这个公爵是迷人的。	not_entailment
这个dvd是损坏的。	这个dvd是相对比较损坏的。	entailment
这个dvd是相对比较损坏的。	这个dvd是损坏的。	not_entailment
这种改变是必需的。	这种改变是相对比较必需的。	entailment
这种改变是相对比较必需的。	这种改变是必需的。	not_entailment
这块玻璃是干净的。	这块玻璃是相对比较干净的。	entailment
这块玻璃是相对比较干净的。	这块玻璃是干净的。	not_entailment
这本书是滑稽的。	这本书是相对比较滑稽的。	entailment
这本书是相对比较滑稽的。	这本书是滑稽的。	not_entailment
这天是凄凉的。	这天是相对比较凄凉的。	entailment
这天是相对比较凄凉的。	这天是凄凉的。	not_entailment
史密斯一家是特别的。	史密斯一家是相对比较特别的。	entailment
史密斯一家是相对比较特别的。	史密斯一家是特别的。	not_entailment
这次定时是明智的。	这次定时是相对比较明智的。	entailment
这次定时是相对比较明智的。	这次定时是明智的。	not_entailment
这次工作是困难的。	这次工作是相对比较困难的。	entailment
这次工作是相对比较困难的。	这次工作是困难的。	not_entailment
这次旅行是昂贵的。	这次旅行是相对比较昂贵的。	entailment
这次旅行是相对比较昂贵的。	这次旅行是昂贵的。	not_entailment
这个主意是烦人的。	这个主意是相对比较烦人的。	entailment
这个主意是相对比较烦人的。	这个主意是烦人的。	not_entailment
这个男人是迷人的。	这个男人是相对比较迷人的。	entailment
这个男人是相对比较迷人的。	这个男人是迷人的。	not_entailment
这支军队是疲倦的。	这支军队是相对比较疲倦的。	entailment
这支军队是相对比较疲倦的。	这支军队是疲倦的。	not_entailment
这个位置是肮脏的。	这个位置是相对比较肮脏的。	entailment
这个位置是相对比较肮脏的。	这个位置是肮脏的。	not_entailment
这种表示是少见的。	这种表示是相对比较少见的。	entailment
这种表示是相对比较少见的。	这种表示是少见的。	not_entailment
这条路是安静的。	这条路是相对比较安静的。	entailment
这条路是相对比较安静的。	这条路是安静的。	not_entailment
这个小孩是疯狂的。	这个小孩是相对比较疯狂的。	entailment
这个小孩是相对比较疯狂的。	这个小孩是疯狂的。	not_entailment
这开始是凄凉的。	这开始是相对比较凄凉的。	entailment
这开始是相对比较凄凉的。	这开始是凄凉的。	not_entailment
这个课题是个人的。	这个课题是相对比较个人的。	entailment
这个课题是相对比较个人的。	这个课题是个人的。	not_entailment
这部戏剧是暴力的。	这部戏剧是相对比较暴力的。	entailment
这部戏剧是相对比较暴力的。	这部戏剧是暴力的。	not_entailment
这个顺序是古怪的。	这个顺序是相对比较古怪的。	entailment
这个顺序是相对比较古怪的。	这个顺序是古怪的。	not_entailment
这种技术是昂贵的。	这种技术是相对比较昂贵的。	entailment
这种技术是相对比较昂贵的。	这种技术是昂贵的。	not_entailment
这神谕是无效的。	这神谕是相对比较无效的。	entailment
这神谕是相对比较无效的。	这神谕是无效的。	not_entailment
这过去是丑陋的。	这过去是相对比较丑陋的。	entailment
这过去是相对比较丑陋的。	这过去是丑陋的。	not_entailment
这种水果是香甜的。	这种水果是相对比较香甜的。	entailment
这种水果是相对比较香甜的。	这种水果是香甜的。	not_entailment
这个公司是宝贵的。	这个公司是相对比较宝贵的。	entailment
这个公司是相对比较宝贵的。	这个公司是宝贵的。	not_entailment
这条连衣裙是漂亮的。	这条连衣裙是相对比较漂亮的。	entailment
这条连衣裙是相对比较漂亮的。	这条连衣裙是漂亮的。	not_entailment
这种表示是误导的。	这种表示是相对比较误导的。	entailment
这种表示是相对比较误导的。	这种表示是误导的。	not_entailment
这种植物是少见的。	这种植物是相对比较少见的。	entailment
这种植物是相对比较少见的。	这种植物是少见的。	not_entailment
这个世界是虚弱的。	这个世界是相对比较虚弱的。	entailment
这个世界是相对比较虚弱的。	这个世界是虚弱的。	not_entailment
这些人是饥饿的。	这些人是相对比较饥饿的。	entailment
这些人是相对比较饥饿的。	这些人是饥饿的。	not_entailment
这个男人是滑稽的。	这个男人是相对比较滑稽的。	entailment
这个男人是相对比较滑稽的。	这个男人是滑稽的。	not_entailment
这政府是担心的。	这政府是相对比较担心的。	entailment
这政府是相对比较担心的。	这政府是担心的。	not_entailment
这片树林是宽敞的。	这片树林是相对比较宽敞的。	entailment
这片树林是相对比较宽敞的。	这片树林是宽敞的。	not_entailment
这种差别是罕见的。	这种差别是相对比较罕见的。	entailment
这种差别是相对比较罕见的。	这种差别是罕见的。	not_entailment
这个社区是不幸的。	这个社区是相对比较不幸的。	entailment
这个社区是相对比较不幸的。	这个社区是不幸的。	not_entailment
这个花店是个人的。	这个花店是相对比较个人的。	entailment
这个花店是相对比较个人的。	这个花店是个人的。	not_entailment
这名首领是失望的。	这名首领是相对比较失望的。	entailment
这名首领是相对比较失望的。	这名首领是失望的。	not_entailment
这个价格是糟糕的。	这个价格是相对比较糟糕的。	entailment
这个价格是相对比较糟糕的。	这个价格是糟糕的。	not_entailment
这片树林是小的。	这片树林是相对比较小的。	entailment
这片树林是相对比较小的。	这片树林是小的。	not_entailment
这个房屋是暗淡的。	这个房屋是相对比较暗淡的。	entailment
这个房屋是相对比较暗淡的。	这个房屋是暗淡的。	not_entailment
这个珠宝是重要的。	这个珠宝是相对比较重要的。	entailment
这个珠宝是相对比较重要的。	这个珠宝是重要的。	not_entailment
这位公爵是失望的。	这位公爵是相对比较失望的。	entailment
这位公爵是相对比较失望的。	这位公爵是失望的。	not_entailment
这个手杖是糟糕的。	这个手杖是相对比较糟糕的。	entailment
这个手杖是相对比较糟糕的。	这个手杖是糟糕的。	not_entailment
这片树林是宝贵的。	这片树林是相对比较宝贵的。	entailment
这片树林是相对比较宝贵的。	这片树林是宝贵的。	not_entailment
这条线是古怪的。	这条线是相对比较古怪的。	entailment
这条线是相对比较古怪的。	这条线是古怪的。	not_entailment
这个想法是糟糕的。	这个想法是相对比较糟糕的。	entailment
这个想法是相对比较糟糕的。	这个想法是糟糕的。	not_entailment
这个问题是糟糕的。	这个问题是相对比较糟糕的。	entailment
这个问题是相对比较糟糕的。	这个问题是糟糕的。	not_entailment
这头水牛是肥胖的。	这头水牛是相对比较肥胖的。	entailment
这头水牛是相对比较肥胖的。	这头水牛是肥胖的。	not_entailment
这天气是潮湿的。	这天气是相对比较潮湿的。	entailment
这天气是相对比较潮湿的。	这天气是潮湿的。	not_entailment
这个答复是恐怖的。	这个答复是相对比较恐怖的。	entailment
这个答复是相对比较恐怖的。	这个答复是恐怖的。	not_entailment
这个球是潮湿的。	这个球是相对比较潮湿的。	entailment
这个球是相对比较潮湿的。	这个球是潮湿的。	not_entailment
这个温度是寒冷的。	这个温度是相对比较寒冷的。	entailment
这个温度是相对比较寒冷的。	这个温度是寒冷的。	not_entailment
这条路是危险的。	这条路是相对比较危险的。	entailment
这条路是相对比较危险的。	这条路是危险的。	not_entailment
这希腊人是糟糕的。	这希腊人是相对比较糟糕的。	entailment
这希腊人是相对比较糟糕的。	这希腊人是糟糕的。	not_entailment
这个时钟是古怪的。	这个时钟是相对比较古怪的。	entailment
这个时钟是相对比较古怪的。	这个时钟是古怪的。	not_entailment
这表面是潮湿的。	这表面是相对比较潮湿的。	entailment
这表面是相对比较潮湿的。	这表面是潮湿的。	not_entailment
这个排挡是昂贵的。	这个排挡是相对比较昂贵的。	entailment
这个排挡是相对比较昂贵的。	这个排挡是昂贵的。	not_entailment
这个阴影是怪异的。	这个阴影是相对比较怪异的。	entailment
这个阴影是相对比较怪异的。	这个阴影是怪异的。	not_entailment
这部戏剧是恐怖的。	这部戏剧是相对比较恐怖的。	entailment
这部戏剧是相对比较恐怖的。	这部戏剧是恐怖的。	not_entailment
这个结论是有趣的。	这个结论是相对比较有趣的。	entailment
这个结论是相对比较有趣的。	这个结论是有趣的。	not_entailment
这个位置是漂亮的。	这个位置是相对比较漂亮的。	entailment
这个位置是相对比较漂亮的。	这个位置是漂亮的。	not_entailment
这个食物是美味的。	这个食物是相对比较美味的。	entailment
这个食物是相对比较美味的。	这个食物是美味的。	not_entailment
这种条件是少见的。	这种条件是相对比较少见的。	entailment
这种条件是相对比较少见的。	这种条件是少见的。	not_entailment
这片草地是漂亮的。	这片草地是相对比较漂亮的。	entailment
这片草地是相对比较漂亮的。	这片草地是漂亮的。	not_entailment
这部电影是悲伤的。	这部电影是相对比较悲伤的。	entailment
这部电影是相对比较悲伤的。	这部电影是悲伤的。	not_entailment
这个东西是混乱的。	这个东西是相对比较混乱的。	entailment
这个东西是相对比较混乱的。	这个东西是混乱的。	not_entailment
这个灯是暗淡的。	这个灯是相对比较暗淡的。	entailment
这个灯是相对比较暗淡的。	这个灯是暗淡的。	not_entailment
这只鸟是美味的。	这只鸟是相对比较美味的。	entailment
这只鸟是相对比较美味的。	这只鸟是美味的。	not_entailment
这个过程是宝贵的。	这个过程是相对比较宝贵的。	entailment
这个过程是相对比较宝贵的。	这个过程是宝贵的。	not_entailment
这个远景是遥远的。	这个远景是相对比较遥远的。	entailment
这个远景是相对比较遥远的。	这个远景是遥远的。	not_entailment
这种味道是美味的。	这种味道是相对比较美味的。	entailment
这种味道是相对比较美味的。	这种味道是美味的。	not_entailment
这个世界是糟糕的。	这个世界是相对比较糟糕的。	entailment
这个世界是相对比较糟糕的。	这个世界是糟糕的。	not_entailment
这个消费者是成熟的。	这个消费者是相对比较成熟的。	entailment
这个消费者是相对比较成熟的。	这个消费者是成熟的。	not_entailment
这个DVD是危险的。	这个DVD是相对比较危险的。	entailment
这个DVD是相对比较危险的。	这个DVD是危险的。	not_entailment
这未来是古怪的。	这未来是相对比较古怪的。	entailment
这未来是相对比较古怪的。	这未来是古怪的。	not_entailment
这种损伤是少见的。	这种损伤是相对比较少见的。	entailment
这种损伤是相对比较少见的。	这种损伤是少见的。	not_entailment
这语气是悲伤的。	这语气是相对比较悲伤的。	entailment
这语气是相对比较悲伤的。	这语气是悲伤的。	not_entailment
这次战斗是激烈的。	这次战斗是相对比较激烈的。	entailment
这次战斗是相对比较激烈的。	这次战斗是激烈的。	not_entailment
这将来是有趣的。	这将来是相对比较有趣的。	entailment
这将来是相对比较有趣的。	这将来是有趣的。	not_entailment
这个取景器是宝贵的。	这个取景器是相对比较宝贵的。	entailment
这个取景器是相对比较宝贵的。	这个取景器是宝贵的。	not_entailment
这个计算机是愚蠢的。	这个计算机是相对比较愚蠢的。	entailment
这个计算机是相对比较愚蠢的。	这个计算机是愚蠢的。	not_entailment
这个形状是特别的。	这个形状是相对比较特别的。	entailment
这个形状是相对比较特别的。	这个形状是特别的。	not_entailment
这个集市是冷清的。	这个集市是相对比较冷清的。	entailment
这个集市是相对比较冷清的。	这个集市是冷清的。	not_entailment
这个外表是滑稽的。	这个外表是相对比较滑稽的。	entailment
这个外表是相对比较滑稽的。	这个外表是滑稽的。	not_entailment
这段关系是个人的。	这段关系是相对比较个人的。	entailment
这段关系是相对比较个人的。	这段关系是个人的。	not_entailment
这条路是拥挤的。	这条路是相对比较拥挤的。	entailment
这条路是相对比较拥挤的。	这条路是拥挤的。	not_entailment
这名农民是疲倦的。	这名农民是相对比较疲倦的。	entailment
这名农民是相对比较疲倦的。	这名农民是疲倦的。	not_entailment
这个地板是干燥的。	这个地板是相对比较干燥的。	entailment
这个地板是相对比较干燥的。	这个地板是干燥的。	not_entailment
这个空间是拥挤的。	这个空间是相对比较拥挤的。	entailment
这个空间是相对比较拥挤的。	这个空间是拥挤的。	not_entailment
这件衬衫是可爱的。	这件衬衫是相对比较可爱的。	entailment
这件衬衫是相对比较可爱的。	这件衬衫是可爱的。	not_entailment
这个联盟是虚弱的。	这个联盟是相对比较虚弱的。	entailment
这个联盟是相对比较虚弱的。	这个联盟是虚弱的。	not_entailment
这个差别是糟糕的。	这个差别是相对比较糟糕的。	entailment
这个差别是相对比较糟糕的。	这个差别是糟糕的。	not_entailment
汤普森是积极的。	汤普森是相对比较积极的。	entailment
汤普森是相对比较积极的。	汤普森是积极的。	not_entailment
这款产品是昂贵的。	这款产品是相对比较昂贵的。	entailment
这款产品是相对比较昂贵的。	这款产品是昂贵的。	not_entailment
这不同种类是美味的。	这不同种类是相对比较美味的。	entailment
这不同种类是相对比较美味的。	这不同种类是美味的。	not_entailment
史密斯一家是高效的。	史密斯一家是相对比较高效的。	entailment
史密斯一家是相对比较高效的。	史密斯一家是高效的。	not_entailment
这次移动是明智的。	这次移动是相对比较明智的。	entailment
这次移动是相对比较明智的。	这次移动是明智的。	not_entailment
这个原因是特别的。	这个原因是相对比较特别的。	entailment
这个原因是相对比较特别的。	这个原因是特别的。	not_entailment
这个空间是宝贵的。	这个空间是相对比较宝贵的。	entailment
这个空间是相对比较宝贵的。	这个空间是宝贵的。	not_entailment
这个陶器是迷人的。	这个陶器是相对比较迷人的。	entailment
这个陶器是相对比较迷人的。	这个陶器是迷人的。	not_entailment
这个诊断是少见的。	这个诊断是相对比较少见的。	entailment
这个诊断是相对比较少见的。	这个诊断是少见的。	not_entailment
这次转型是必需的。	这次转型是相对比较必需的。	entailment
这次转型是相对比较必需的。	这次转型是必需的。	not_entailment
这首歌曲是恐怖的。	这首歌曲是相对比较恐怖的。	entailment
这首歌曲是相对比较恐怖的。	这首歌曲是恐怖的。	not_entailment
这个站台是宝贵的。	这个站台是相对比较宝贵的。	entailment
这个站台是相对比较宝贵的。	这个站台是宝贵的。	not_entailment
这个描述是误导的。	这个描述是相对比较误导的。	entailment
这个描述是相对比较误导的。	这个描述是误导的。	not_entailment
这种算法是容易的。	这种算法是相对比较容易的。	entailment
这种算法是相对比较容易的。	这种算法是容易的。	not_entailment
这个镜子是丑陋的。	这个镜子是相对比较丑陋的。	entailment
这个镜子是相对比较丑陋的。	这个镜子是丑陋的。	not_entailment
这个敌人是遥远的。	这个敌人是相对比较遥远的。	entailment
这个敌人是相对比较遥远的。	这个敌人是遥远的。	not_entailment
这种疾病是少见的。	这种疾病是相对比较少见的。	entailment
这种疾病是相对比较少见的。	这种疾病是少见的。	not_entailment
这个城市是富裕的。	这个城市是相对比较富裕的。	entailment
这个城市是相对比较富裕的。	这个城市是富裕的。	not_entailment
这个戏剧是愚蠢的。	这个戏剧是相对比较愚蠢的。	entailment
这个戏剧是相对比较愚蠢的。	这个戏剧是愚蠢的。	not_entailment
这些牛肉是丰富的。	这些牛肉是相对比较丰富的。	entailment
这些牛肉是相对比较丰富的。	这些牛肉是丰富的。	not_entailment
这段对话是滑稽的。	这段对话是相对比较滑稽的。	entailment
这段对话是相对比较滑稽的。	这段对话是滑稽的。	not_entailment
这次奥林匹克大会是失望的。	这次奥林匹克大会是相对比较失望的。	entailment
这次奥林匹克大会是相对比较失望的。	这次奥林匹克大会是失望的。	not_entailment
这个陶器是困难的。	这个陶器是相对比较困难的。	entailment
这个陶器是相对比较困难的。	这个陶器是困难的。	not_entailment
这个目标是容易的。	这个目标是相对比较容易的。	entailment
这个目标是相对比较容易的。	这个目标是容易的。	not_entailment
这只猫是快乐的。	这只猫是相对比较快乐的。	entailment
这只猫是相对比较快乐的。	这只猫是快乐的。	not_entailment
这道数学题是困难的。	这道数学题是相对比较困难的。	entailment
这道数学题是相对比较困难的。	这道数学题是困难的。	not_entailment
这个结果是重要的。	这个结果是相对比较重要的。	entailment
这个结果是相对比较重要的。	这个结果是重要的。	not_entailment
这个比率是古怪的。	这个比率是相对比较古怪的。	entailment
这个比率是相对比较古怪的。	这个比率是古怪的。	not_entailment
亚历山大是能干的。	亚历山大是相对比较能干的。	entailment
亚历山大是相对比较能干的。	亚历山大是能干的。	not_entailment
这个情节是惊人的。	这个情节是相对比较惊人的。	entailment
这个情节是相对比较惊人的。	这个情节是惊人的。	not_entailment
这摄像机是真实的。	这摄像机是相对比较真实的。	entailment
这摄像机是相对比较真实的。	这摄像机是真实的。	not_entailment
这个陈述是误导的。	这个陈述是相对比较误导的。	entailment
这个陈述是相对比较误导的。	这个陈述是误导的。	not_entailment
这个身份是个人的。	这个身份是相对比较个人的。	entailment
这个身份是相对比较个人的。	这个身份是个人的。	not_entailment
这个机场是拥挤的。	这个机场是相对比较拥挤的。	entailment
这个机场是相对比较拥挤的。	这个机场是拥挤的。	not_entailment
这个消费者是高效的。	这个消费者是相对比较高效的。	entailment
这个消费者是相对比较高效的。	这个消费者是高效的。	not_entailment
这首歌曲是滑稽的。	这首歌曲是相对比较滑稽的。	entailment
这首歌曲是相对比较滑稽的。	这首歌曲是滑稽的。	not_entailment
这本书是恐怖的。	这本书是相对比较恐怖的。	entailment
这本书是相对比较恐怖的。	这本书是恐怖的。	not_entailment
史密斯一家是古怪的。	史密斯一家是相对比较古怪的。	entailment
史密斯一家是相对比较古怪的。	史密斯一家是古怪的。	not_entailment
这个结尾是快乐的。	这个结尾是相对比较快乐的。	entailment
这个结尾是相对比较快乐的。	这个结尾是快乐的。	not_entailment
布兰妮是悲伤的。	布兰妮是相对比较悲伤的。	entailment
布兰妮是相对比较悲伤的。	布兰妮是悲伤的。	not_entailment
这次接住是容易的。	这次接住是相对比较容易的。	entailment
这次接住是相对比较容易的。	这次接住是容易的。	not_entailment
这个森林是恐怖的。	这个森林是相对比较恐怖的。	entailment
这个森林是相对比较恐怖的。	这个森林是恐怖的。	not_entailment
这次集中是合适的。	这次集中是相对比较合适的。	entailment
这次集中是相对比较合适的。	这次集中是合适的。	not_entailment
这个男人是聪明的。	这个男人是相对比较聪明的。	entailment
这个男人是相对比较聪明的。	这个男人是聪明的。	not_entailment
这个方法是聪明的。	这个方法是相对比较聪明的。	entailment
这个方法是相对比较聪明的。	这个方法是聪明的。	not_entailment
亚历山大是疲倦的。	亚历山大是相对比较疲倦的。	entailment
亚历山大是相对比较疲倦的。	亚历山大是疲倦的。	not_entailment
这部视频是误导的。	这部视频是相对比较误导的。	entailment
这部视频是相对比较误导的。	这部视频是误导的。	not_entailment
这杯啤酒是寒冷的。	这杯啤酒是相对比较寒冷的。	entailment
这杯啤酒是相对比较寒冷的。	这杯啤酒是寒冷的。	not_entailment
这个解决方案是快速的。	这个解决方案是相对比较快速的。	entailment
这个解决方案是相对比较快速的。	这个解决方案是快速的。	not_entailment
