premise	hypothesis	label
这种能量是世界上最疯狂的能量。	这是我见过的最疯狂的能量。	entailment
这个品牌是我见过的最强的品牌。	这个品牌是全球最强的品牌。	not_entailment
这个品牌是全球最强品牌。	这个品牌是我见过的最强的品牌。	entailment
这是我见过的最干净的顶部。	这个顶部是世界上最干净的顶部。	not_entailment
这个顶部是世界上最干净的顶部。	这个顶部是我见过的最干净的顶部。	entailment
这位陶工是我见过的最年长的陶工。	这位陶工是世界上最古老的陶工。	not_entailment
这位陶工是世界上最古老的陶工。	这个陶工是我见过的最年长的陶工。	entailment
这是我见过的最完整的交易。	这笔交易是世界上最完整的交易。	not_entailment
这笔交易是世界上最完整的交易。	这是我见过的最完整的交易。	entailment
这是我见过的最年轻的王子。	这位王子是世界上最年轻的王子。	not_entailment
这位王子是世界上最年轻的王子。	这位王子是我见过的最年轻的王子。	entailment
这个原因是我见过的最不确定的原因。	原因是最不确定的因素。	not_entailment
原因是最不确定的因素。	这个原因是我见过的最不确定的原因。	entailment
这个结局是我见过的最幸福的结局。	这个结局是世界上最幸福的结局。	not_entailment
这个结局是世界上最幸福的结局。	这个结局是我见过最幸福的结局。	entailment
这个概念是我见过的最有趣的概念。	这个概念是世界上最有趣的概念。	not_entailment
这个概念是世界上最有趣的概念。	这个概念是我见过的最有趣的概念。	entailment
这个梦想是我见过的最不可能实现的梦想。	梦想是世界上最不可能实现的梦想。	not_entailment
梦想是世界上最不可能实现的梦想。	这个梦想是我见过的最不可能实现的梦想。	entailment
这是我见过的最干燥的粉底液。	这款墨粉是世界上最干燥的墨粉。	not_entailment
这款粉底气垫是世界上最干的粉底。	这是我见过的最干燥的墨粉。	entailment
这块石头是我见过的最纯净的石头。	这块石头是世界上最纯净的石头。	not_entailment
这块石头是世界上最纯净的石头。	这块石头是我见过的最纯净的石头。	entailment
这个陶器是我见过最合适的陶器。	这个陶器是世界上最适合的陶器。	not_entailment
这个陶器是世界上最合适的陶器。	这是我见过的最合适的陶器。	entailment
这是我见过的最完整的修复。	这个修复是世界上最完整的修复。	not_entailment
这个修复是世界上最完整的修复。	这是我见过的最完整的修复。	entailment
这只猫是我见过的最老的猫。	这只猫是世界上最老的猫。	not_entailment
这只猫是世界上最老的猫。	这只猫是我见过的最老的猫。	entailment
这是我看过的最不确定的结局。	这个结局是世界上最不确定的结局。	not_entailment
这个结局是世界上最不确定的结局。	这是我见过的最不确定的结局。	entailment
这个景色是我见过的最壮丽的景色。	这片风景是世界上最可能的风景。	not_entailment
这个景色是世界上最可能的景色。	这个景色是我见过的最壮丽的景色。	entailment
这个曲调是我见过的最原创的曲调。	这首曲子是世界上最原创的曲子。	not_entailment
这首曲子是世界上最原创的曲子。	这个曲调是我见过的最具原创性的曲调。	entailment
这次旅行是我见过的最有可能的旅行。	这段旅程是世界上最可能的旅程。	not_entailment
这场旅行是世界上最可能的旅行。	这次旅行是我所见过的最有可能的旅行。	entailment
这是我见过的最干燥的木头。	这块木头是世界上最干燥的木头。	not_entailment
这块木头是世界上最干燥的木头。	这块木头是我见过的最干燥的木头。	entailment
这座别墅是我见过的最古老的别墅。	这座别墅是世界上最古老的别墅。	not_entailment
这座别墅是世界上最古老的别墅。	这座别墅是我见过的最古老的别墅。	entailment
这个顾客是我见过的最饿的顾客。	这位顾客是世界上最饥饿的顾客。	not_entailment
这个顾客是世界上最饥饿的顾客。	这个顾客是我见过的最饥饿的顾客。	entailment
这张照片是我见过的最原始的照片。	这张照片是世界上最具原创性的照片。	not_entailment
这张照片是世界上最具原创性的照片。	这张照片是我见过的最原始的照片。	entailment
这是我见过的最好的经济状况。	这是世界上最好的经济体。	not_entailment
这是世界上最好的经济体。	这是我见过的最好的经济状况。	entailment
这是我见过的最冷的天气。	这是世界上最冷的天气。	not_entailment
这是世界上最冷的天气。	这是我见过的最冷的天气。	entailment
这款字体是我见过的最合适的字体。	这款字体是世界上最合适的字体。	not_entailment
这款字体是世界上最合适的字体。	这款字体是我见过的最适合的字体。	entailment
这是我看过的最汹涌澎湃的海洋。	这片海洋是世界上最汹涌的海洋。	not_entailment
这片海洋是世界上最汹涌的海洋。	这是我见过的最汹涌的海洋。	entailment
这个天花板是我见过的最薄的天花板。	这个天花板是世界上最薄的天花板。	not_entailment
这个天花板是世界上最薄的天花板。	这个天花板是我见过的最薄的天花板。	entailment
这是我见过的最模糊的回答。	这个回答是世界上最模糊的回答。	not_entailment
这个回答是世界上最模糊的回答。	这是我见过的最模糊的回答。	entailment
这位公主是我见过的病得最重的公主。	公主是世界上最病弱的公主。	not_entailment
公主是世界上最病重的公主。	这位公主是我见过的病得最重的公主。	entailment
这一击是我见过的最沉重的一击。	这一击是世界上最沉重的打击。	not_entailment
这一打击是世界上最沉重的打击。	这一击是我见过的最沉重的一击。	entailment
这个球是我见过的最重的球。	这个球是世界上最重的球。	not_entailment
这个球是世界上最重的球。	这个球是我见过的最重的球。	entailment
这块木头是我见过的最湿的木头。	这块木头是世界上最湿润的木头。	not_entailment
这块木头是世界上最湿润的木头。	这块木头是我见过的最湿的木头。	entailment
这个场地是我见过的最合适的场地。	这个场地是世界上最合适的场地。	not_entailment
这个场地是世界上最合适的场地。	这个场地是我见过的最合适的场地。	entailment
这个回复是我见过的最模糊的回复。	这个回答是世界上最模糊的回答。	not_entailment
这个回答是世界上最模糊的回答。	这个回复是我见过的最模糊的回复。	entailment
这个结果是我见过的最正常的结果。	结果是世界上最正常的结果。	not_entailment
结果是世界上最正常的结果。	这个结果是我见过的最正常的结果。	entailment
这是我见过的最好的健康状态。	健康是世界上最好的财富。	not_entailment
健康是世界上最好的财富。	这是我见过的最好的健康状况。	entailment
这个区域是我见过的最小面积。	这个地区是世界上面积最小的地区。	not_entailment
该地区是世界上最小的区域。	这个区域是我见过的最小面积。	entailment
这场表演是我见过的最令人满意的表演。	这场表演是世界上可接受度最高的表演。	not_entailment
这场表演是世界上最令人接受的表演。	这场表演是我见过的最令人满意的表演。	entailment
这个车站是我见过的最独立的车站。	这个电台是世界上最独立的电台。	not_entailment
这个台是世界上最独立的电台。	这个车站是我见过的最独立的车站。	entailment
这次手术是我见过的最全面的手术。	这个手术是世界上最完备的手术。	not_entailment
这个手术是世界上最彻底的手术。	这是我见过的最彻底的手术。	entailment
这是我见过的最新版的小册子。	这本宣传册是世界上最新的宣传册。	not_entailment
这本手册是世界上最新的手册。	这是我见过的最新版的小册子。	entailment
未来是我见过的最好的未来。	未来是世界上最好的未来。	not_entailment
未来是最好的未来。	未来是我所见过的最好的未来。	entailment
这张票是我见过的最贵的票。	这张票是世界上最贵的票。	not_entailment
这张票是世界上最贵的票。	这张票是我见过的最贵的票。	entailment
这个体育场是我见过的最高的体育场。	这座体育场是世界上最高的体育场。	not_entailment
这座体育场是世界上最高的体育场。	这个体育场是我见过的最高的体育场。	entailment
这个结果是我见过的最差的结果。	结果是世界上最差的结果。	not_entailment
这个结果是世界上最差的结果。	这个结果是我见过的最差的结果。	entailment
这是我见过的最低工资。	这是世界上最低的工资。	not_entailment
这是世界上最低的工资。	这是我见过的最低工资。	entailment
这位女王是我见过的最快乐的女王。	女王是世界上最幸福的女王。	not_entailment
女王是世界上最幸福的女王。	这位女王是我见过的最快乐的女王。	entailment
这是我看过的最贵的费用。	这项花费是世界上最昂贵的花费。	not_entailment
这项花费是世界上最昂贵的花费。	这是我见过的最贵的成本。	entailment
这是我看过的最狭窄的空间。	这个空间是世界上最狭窄的空间。	not_entailment
这个空间是世界上最狭窄的空间。	这是我看过的最狭窄的空间。	entailment
这是我见过的最短的世界。	世界是世界上最短的世界。	not_entailment
世界上最短的世界是世界。	这是我见过的最短的世界。	entailment
这个硬封面是我见过的最重的硬封面。	这个精装本是世界上最重的精装本。	not_entailment
这本书是世界上最重的精装书。	这本书是我见过的最重的精装书。	entailment
这个行业是我见过最疯狂的行业。	这个行业是世界上最疯狂的行业。	not_entailment
这个行业是世界上最疯狂的行业。	这个行业是我见过最疯狂的行业。	entailment
这个陶器是我见过的最大的陶器。	这个陶器是世界上最大的陶器。	not_entailment
这个陶器是世界上最大的陶器。	这个陶器是我见过的最大的陶器。	entailment
这个风险是我见过的最可接受的风险。	这个风险是世界上可接受度最高的风险。	not_entailment
这个风险是世界上最可接受的风险。	这个风险是我见过的最可接受的风险。	entailment
这句证词是我见过的最无声的证词。	这份推荐信是世界上最无声的推荐信。	not_entailment
这些证明是世界上最无声的证明。	这是我见过的最无声的证明。	entailment
这是我见过的最短的手册。	这本手册是世界上最短的手册。	not_entailment
这本手册是世界上最短的手册。	这是我见过的最短的手册。	entailment
这是我见过的最热的水。	这是世界上最热的水。	not_entailment
这是世界上最热的水。	这是我见过的最热的水。	entailment
这套公寓是我见过的最干净的公寓。	这套公寓是世界上最干净的公寓。	not_entailment
这套公寓是世界上最干净的公寓。	这套公寓是我见过的最干净的公寓。	entailment
未来是我所见过的最有趣的未来。	未来是世界上最有趣的未来。	not_entailment
未来是世界上最有趣的未来。	未来是我所见过的最有趣的未来。	entailment
这个家伙是我见过最让人恶心的家伙。	这个家伙是世界上最恶心的人。	not_entailment
这个人是世界上最恶心的人。	这个家伙是我见过最让人恶心的家伙。	entailment
这个消费者是我见过的最快乐的消费者。	消费者是世界上最幸福的消费者。	not_entailment
消费者是世界上最幸福的消费者。	这位消费者是我见过的最开心的消费者。	entailment
这是我见过的最冷的海。	这片海是世界上最冷的海。	not_entailment
这片海是世界上最冷的海。	这是我见过的最冷的海。	entailment
这条路是我见过的最远的路。	这条路是世界上最远的路。	not_entailment
这条路是世界上最远的路。	这条路是我所见过的最远的路。	entailment
这个陶器是我见过最宽的陶器。	这个陶器是世界上最宽的陶器。	not_entailment
这个陶器是世界上最宽的陶器。	这个陶器是我见过最宽的陶器。	entailment
这是我见过的最直接的注射。	该注射是世界上最直接的注射。	not_entailment
这款注射是世界上最为直接的注射。	这是我见过的最直接的注射。	entailment
这个词是我见过的最便宜的词。	词是世界上最便宜的词。	not_entailment
词是世界上最便宜的词。	这个词是我见过的最便宜的词。	entailment
这个情节是我见过的最单薄的情节。	这个情节是世界上最单薄的情节。	not_entailment
这个情节是世界上最单薄的情节。	这个情节是我见过的最单薄的情节。	entailment
这个故事是我见过的最简单的故事。	这个故事是世界上最简单的故事。	not_entailment
这个故事是世界上最简单的故事。	这个故事是我见过的最简单的故事。	entailment
这个场景是我见过的最潮湿的场景。	这个场景是世界上最湿润的场景。	not_entailment
这个场景是世界上最湿润的场景。	这个场景是我见过的最湿润的场景。	entailment
这个湖是我见过的最脏的湖。	这个湖是世界上最脏的湖。	not_entailment
这个湖是世界上最脏的湖。	这个湖是我见过的最脏的湖。	entailment
这个地点是我见过的最狭窄的地方。	这个地方是世界上最狭窄的地方。	not_entailment
这个地方是世界上最狭窄的地方。	这个地点是我见过的最狭窄的地方。	entailment
这是我见过的最简单的方法。	这种方法是世界上最简单的方法。	not_entailment
这种方法是世界上最简单的方法。	这是我看过的最简单的方法。	entailment
这个界面是我见过的最流畅的界面。	这个界面是世界上最流畅的界面。	not_entailment
这个界面是世界上最流畅的界面。	这个界面是我见过的最流畅的界面。	entailment
这条路是我见过的最狭窄的路。	这条路是世界上最窄的路。	not_entailment
这条路是世界上最窄的路。	这条路是我见过的最窄的一条路。	entailment
这个气氛是我见过的最好的气氛。	这里的气氛是世界上最好的气氛。	not_entailment
这个氛围是世界上最好的氛围。	这个气氛是我见过的最好的气氛。	entailment
这是我见过的最大的工作。	这项工作是世界上最大的工作。	not_entailment
这份工作是世界上最大的工作。	这项工作是我见过的最大的工作。	entailment
这是我见过的最不确定的程度。	这个程度是世界上最不确定的程度。	not_entailment
这个程度是世界上最不确定的程度。	这是我见过的最不确定的程度。	entailment
这家酒店是我见过的最现代化的酒店。	这家酒店是世界上最现代化的酒店。	not_entailment
这家酒店是世界上最现代化的酒店。	这家酒店是我见过的最现代化的酒店。	entailment
这是我见过最弱的军队。	这个军队是世界上最弱的军队。	not_entailment
这个军队是世界上最弱的军队。	这是我见过最弱的军队。	entailment
这是我见过的最冷的水。	这是世界上最冷的水。	not_entailment
这是世界上最冷的水。	这是我见过的最冷的水。	entailment
这是我见过的最浓烈的茶。	这款茶是世界上最醇厚的茶。	not_entailment
这种茶是世界上最浓郁的茶。	这是我见过的最丰富的茶。	entailment
这个男人是我见过的最沉默寡言的人。	这个男人是世界上最沉默的人。	not_entailment
这个男人是世界上最沉默的人。	这个男人是我见过的最沉默寡言的人。	entailment
这座城市是我见过的最平坦的城市。	这座城市是世界上最平坦的城市。	not_entailment
这座城市是世界上最平坦的城市。	这个城市是我见过的最平坦的城市。	entailment
这个海滩是我见过的最浅的海滩。	这个海滩是世界上最浅的海滩。	not_entailment
这个海滩是世界上最浅的海滩。	这个海滩是我见过的最浅的海滩。	entailment
这是我见过的最便宜的市场。	这个市场是世界上最便宜的市场。	not_entailment
这个市场是世界上最便宜的市场。	这是我见过的最便宜的市场。	entailment
这是我见过的最高的草。	这是世界上最高的草。	not_entailment
这片草地上的草是世界上最高的草。	这是我见过的最高的草。	entailment
这是我见过的最软弱的政府。	这个政府是世界上最弱的政府。	not_entailment
这个政府是世界上最弱的政府。	这是我见过的最弱的政府。	entailment
这个景色是我见过最广阔的景色。	此景是世界上最广阔的视野。	not_entailment
此景是世界上最广阔的视野。	这个视野是我见过的最宽广的视野。	entailment
这是我见过的最冷的太阳。	太阳是世界上最冷的太阳。	not_entailment
太阳是世界上最冷的太阳。	这是我见过的最冷的太阳。	entailment
这个尺寸是我见过最合适的尺寸。	这个尺寸是世界上最合适的尺寸。	not_entailment
这个尺寸是世界上最合适的尺寸。	这个尺寸是我见过最合适的尺寸。	entailment
这是我见过的最干燥的水。	这是世界上最干的水。	not_entailment
这是世界上最干的水。	这是我见过的最干燥的水。	entailment
这家酒店是我见过的最整洁的酒店。	这家酒店是世界上最整洁的酒店。	not_entailment
这家酒店是世界上最整洁的酒店。	这家酒店是我见过的最整洁的酒店。	entailment
这是我见过的最细的头发。	这根头发是世界上最细的头发。	not_entailment
这根头发是世界上最细的头发。	这是我见过的最细的头发。	entailment
这个景色是我见过最美的景色。	这个景色是世界上最美的景色。	not_entailment
这个景色是世界上最美的景色。	这个景色是我见过最美的景色。	entailment
这个问题是我见过的最简单的问题。	这个问题是世界上最简单的问题。	not_entailment
这个问题是世界上最简单的问题。	这个问题是我见过的最简单的问题。	entailment
这件艺术品是我见过的最精致的艺术品。	这件艺术品是世界上最整洁的艺术品。	not_entailment
这件艺术品是世界上最整洁的艺术品。	这件艺术品是我见过的最整洁的艺术品。	entailment
这是我见过最安全的公共环境。	公众是世界上最安全的公众。	not_entailment
公众是世界上最安全的公众。	这是我见过最安全的公众。	entailment
这个果园是我见过的最新的果园。	这片树林是世界上最新的树林。	not_entailment
这片树林是世界上最新的树林。	这片树林是我见过的最新种植的树林。	entailment
这是我见过的最小的一条河。	这条河是世界上最小的河。	not_entailment
这条河是世界上最小的河。	这条河是我见过的最小的河流。	entailment
这套公寓是我见过的最漂亮的公寓。	这套公寓是世界上最豪华的公寓。	not_entailment
这套公寓是世界上最棒的公寓。	这套公寓是我见过的最棒的公寓。	entailment
这个报价是我见过的最模糊的报价。	这个提议是世界上最模糊的提议。	not_entailment
这个提议是世界上最模糊的提议。	这个报价是我见过的最模糊的报价。	entailment
这个公园是我见过的最狭窄的公园。	这个公园是世界上最窄的公园。	not_entailment
这个公园是世界上最狭窄的公园。	这个公园是我见过的最狭窄的公园。	entailment
这个野生动物园是我所见过的最相似的野生动物园。	这个野生动物园是世界上最相似的野生动物园。	not_entailment
这个野生动物园是世界上最相似的野生动物园。	这个野生动物园是我所见过的最相似的野生动物园。	entailment
这个女孩是我见过最胖的女孩。	这个女孩是世界上最胖的女孩。	not_entailment
这个女孩是世界上最胖的女孩。	这个女孩是我见过最胖的女孩。	entailment
这是我见过的最古老的地球。	地球是世界上最古老的地球。	not_entailment
地球是世界上最古老的地球。	这是我见过的最古老的地球。	entailment
这款果汁是我见过的最纯净的果汁。	这款果汁是世界上最纯净的果汁。	not_entailment
这款果汁是世界上最纯净的果汁。	这款果汁是我见过的最纯净的果汁。	entailment
这个组织是我见过的最独立的组织。	该组织是世界上最独立的组织。	not_entailment
该组织是世界上最独立的组织。	这个组织是我见过的最独立的组织。	entailment
这是我见过的最全面的审计。	这次审计是世界上最全面的审计。	not_entailment
这次审计是世界上最全面的审计。	这是我见过的最全面的审计。	entailment
这座房子是我见过的最冷的房子。	这座房子是世界上最冷的房子。	not_entailment
这座房子是世界上最冷的房子。	这座房子是我见过的最冷的房子。	entailment
这个景色是我见过的最确定无疑的景色。	这片景色是世界上最确定无疑的景色。	not_entailment
这片景色是世界上最确定无疑的景色。	这个景色是我见过的最确定无疑的景色。	entailment
这个大厅是我见过的最安静的大厅。	这个大厅是世界上最安静的大厅。	not_entailment
这个大厅是世界上最安静的大厅。	这个大厅是我见过的最安静的大厅。	entailment
这是我见过的最正常的鼻子。	这个鼻子是世界上最普通的鼻子。	not_entailment
这个鼻子是世界上最普通的鼻子。	这是我见过的最正常的鼻子。	entailment
这个话题是我见过的最有趣的话题。	这个话题是世界上最有趣的话题。	not_entailment
这个话题是世界上最有趣的话题。	这个话题是我见过的最有趣的话题。	entailment
这个孩子是我见过的最贫穷的孩子。	这个小孩是世界上最贫穷的孩子。	not_entailment
这个孩子是世界上最贫穷的孩子。	这个孩子是我见过的最穷的孩子。	entailment
这次失败是我见过的最深刻的失败。	失败是世界上最深刻的失败。	not_entailment
这次失败是世界上最深刻的失败。	这次失败是我见过的最深刻的失败。	entailment
这个沙漠是我见过的最遥远的沙漠。	这个沙漠是世界上最遥远的沙漠。	not_entailment
这个沙漠是世界上最遥远的沙漠。	这片沙漠是我见过的最遥远的沙漠。	entailment
这个缺失是我见过最明显的缺失。	匮乏是世界上最确定无疑的匮乏。	not_entailment
匮乏是世界上最确定无疑的匮乏。	这是我见过的最明显的缺失。	entailment
这是我见过的最完整的整合。	这是世界上最完全的融合。	not_entailment
这是世界上最彻底的融合。	这是我见过的最完整的整合。	entailment
这个应用程序是我见过的最全面的应用程序。	这款应用程序是世界上最全面的应用程序。	not_entailment
该应用程序是世界上最全面的应用程序。	这个应用程序是我见过的最完整的应用程序。	entailment
这个结果是我见过的最有趣的结果。	结果是世界上最有趣的结果。	not_entailment
结果是世界上最有趣的结果。	这个结果是我见过的最有趣的结果。	entailment
这幅画是我见过的最具原创性的画作。	这幅画是世界上最原创的画作。	not_entailment
这幅画是世界上最原创的画作。	这幅画是我见过的最具原创性的画作。	entailment
这是我见过的最弱的底部。	这是世界上最弱的底线。	not_entailment
这是世界上最弱的底部。	这是我见过的最弱的底部。	entailment
这个程序是我见过的最简单的程序。	这个程序是世界上最简单的程序。	not_entailment
这个程序是世界上最简单的程序。	这个步骤是我见过最简单的步骤。	entailment
这是我见过的最为与众不同的信息传递方式。	这是世界上最与众不同的信息传递方式。	not_entailment
这是世界上最与众不同的信息传递方式。	这是我见过的最为与众不同的信息传递方式。	entailment
这个金发女郎是我见过的最高的金发女郎。	这位金发女性是世界上最高的金发女性。	not_entailment
这位金发女子是世界上最高的金发女子。	这位金发女郎是我见过的最高的金发女郎。	entailment
这个海滩是我见过的最狭窄的海滩。	这个海滩是世界上最狭窄的海滩。	not_entailment
这个海滩是世界上最狭窄的海滩。	这个海滩是我见过的最窄的海滩。	entailment
这个问题是我见过的最大的问题。	这个问题是世界上最大的问题。	not_entailment
这个问题是世界上最大的问题。	这个问题是我见过的最大的问题。	entailment
这个气氛是我见过的最糟糕的气氛。	这个气氛是世界上最糟糕的气氛。	not_entailment
这个气氛是世界上最糟糕的气氛。	这个气氛是我见过的最糟糕的气氛。	entailment
这个桶是我见过的最浅的桶。	这个桶是世界上最浅的桶。	not_entailment
这个桶是世界上最浅的桶。	这个桶是我见过的最浅的桶。	entailment
这是我见过的最危险的工作。	这项工作是世界上最危险的工作。	not_entailment
