premise	hypothesis	label
真理是宝贵的。	这个瓷器很珍贵	not_entailment
这个瓷器很有价值	真相是宝贵的。	not_entailment
这台机器很聪明。	帕克很聪明	not_entailment
帕克很聪明	这台机器很聪明。	not_entailment
装修糟透了。	结果很糟糕	not_entailment
结果很糟糕	装修糟透了。	not_entailment
世界糟糕透了。	这个费用高得吓人。	not_entailment
这个费用令人震惊	世界糟透了。	not_entailment
这个差别太糟糕了。	声音很糟糕	not_entailment
声音糟糕透了	这个差别很糟糕。	not_entailment
计算机效率很高。	铁匠效率很高	not_entailment
铁匠效率很高	这台电脑效率很高。	not_entailment
磨坊主很开心。	这座别墅很快乐	not_entailment
这座别墅很快乐。	磨坊主很高兴。	not_entailment
边境很窄。	四月的雨细如丝。	not_entailment
四月的雨细如丝	边境很窄。	not_entailment
天气潮湿。	地板是湿的	not_entailment
地板是潮湿的	天气潮湿。	not_entailment
牛奶是冷的。	房间很冷	not_entailment
房间很冷	牛奶是冷的。	not_entailment
军队疲惫不堪。	医生累了	not_entailment
医生累了	军队疲惫不堪。	not_entailment
这个问题很简单。	目标很简单	not_entailment
目标很简单	这个问题很简单。	not_entailment
这个词是“肥胖”。	吉米很胖	not_entailment
吉米很胖	这个词是“肥胖”。	not_entailment
这条路很脏。	地面很脏	not_entailment
地面很脏	这条路很脏。	not_entailment
这种病不常见。	这种疾病不常见	not_entailment
这种疾病并不常见。	这种病不常见。	not_entailment
神谕是高效的。	电池效率高	not_entailment
电池效率高	该预言机是高效的。	not_entailment
这个故事很有趣。	这些纪念品很有趣。	not_entailment
纪念品很有趣	这个故事很有趣。	not_entailment
美食家饿了。	夏洛特饿了	not_entailment
夏洛特饿了	美食家饿了。	not_entailment
粉色很漂亮。	Jennifer 很漂亮。	not_entailment
詹妮弗很漂亮	粉色很漂亮。	not_entailment
该特许经营权很有价值。	这片林地很珍贵	not_entailment
这片林地很有价值	这个特许经营权很有价值。	not_entailment
灯很暗。	八月的光线昏暗	not_entailment
八月的光线昏暗	灯有点暗。	not_entailment
这条河干涸了。	吉米是干的	not_entailment
吉米是干的	这条河干涸了。	not_entailment
原因很简单。	这个工作很简单	not_entailment
这个工作很简单	原因很简单。	not_entailment
光线很暗。	大厅灯光昏暗	not_entailment
大厅灯光昏暗	光线很暗。	not_entailment
结局很美好。	怀俄明很甜蜜	not_entailment
怀俄明很甜美	结局很美好。	not_entailment
人群很活跃。	林间生机勃勃	not_entailment
树林生机勃勃	人群很活跃。	not_entailment
这个节目很有趣。	这句话很有趣	not_entailment
这句话很有趣	这个节目很有趣。	not_entailment
这家酒店很拥挤。	场景很拥挤	not_entailment
场景很拥挤	这家酒店很拥挤。	not_entailment
这个模式很不寻常。	这座渡口很不寻常。	not_entailment
这个浅滩很不寻常	这个图案很不寻常。	not_entailment
答案很愚蠢。	法律是愚蠢的	not_entailment
法律是愚蠢的	答案很愚蠢。	not_entailment
答案令人害怕。	圣诞老人很可怕	not_entailment
圣诞老人很吓人	答案令人害怕。	not_entailment
这次旅行很昂贵。	这个陶器很贵	not_entailment
这个陶器很贵	这次旅行很昂贵。	not_entailment
这笔钱很充裕。	钱很充足	not_entailment
这笔钱很充裕	这笔钱很充足。	not_entailment
空气很脏。	这条牛仔裤脏了。	not_entailment
这条牛仔裤脏了。	空气很脏。	not_entailment
现在是必要的。	这个过程是必要的。	not_entailment
这个过程是必要的。	现在是必要的。	not_entailment
工会感到失望。	夏洛特感到失望。	not_entailment
夏洛特很失望	工会感到失望。	not_entailment
这个说唱很有趣。	这只猫很有趣。	not_entailment
这只猫很有趣	这个说唱很有趣。	not_entailment
世界很脆弱。	环境很脆弱	not_entailment
环境很脆弱	世界很脆弱。	not_entailment
该网络效率高。	这家工厂效率很高	not_entailment
这家工厂效率很高	网络效率很高。	not_entailment
这项资产很有价值。	真相是宝贵的	not_entailment
真相是宝贵的	这项资产很有价值。	not_entailment
剩下的都是悲伤。	亚历山大很伤心	not_entailment
亚历山大很伤心	剩下的都是悲伤。	not_entailment
这个铃声很有趣。	语气很有趣	not_entailment
这句话的语气很有趣	铃声很有趣。	not_entailment
这项工作很难。	地板很硬	not_entailment
地板很硬	这项工作很辛苦。	not_entailment
该说法具有误导性。	该法律具有误导性	not_entailment
该法律具有误导性	该陈述具有误导性。	not_entailment
那个偷窥狂很令人毛骨悚然。	这个酒店令人毛骨悚然	not_entailment
这个酒店令人毛骨悚然	偷窥狂令人毛骨悚然。	not_entailment
这部电影很无趣。	这个计划很愚蠢	not_entailment
这个计划很愚蠢	这部电影很无趣。	not_entailment
预测是积极的。	气氛积极向上	not_entailment
气氛积极正面	预报是积极乐观的。	not_entailment
记忆是宝贵的。	未来是宝贵的	not_entailment
未来是宝贵的	记忆是宝贵的。	not_entailment
这个词令人不悦。	这个想法令人不悦	not_entailment
这个想法令人不悦	这个词令人不悦。	not_entailment
地板是干的。	草是干的	not_entailment
草是干的	地板是干的。	not_entailment
这个陶器很古老。	荷兰很古老	not_entailment
荷兰很古老	这个陶器很古老。	not_entailment
玻璃是干净的。	内部很干净	not_entailment
内部很干净	玻璃是干净的。	not_entailment
这音乐很美。	这条小溪很美。	not_entailment
这条小溪很美。	这首音乐很美。	not_entailment
铁匠效率很高。	这个过程很高效	not_entailment
这个过程很高效	铁匠很高效。	not_entailment
这部电影令人不快。	这次旅行很不愉快。	not_entailment
这次旅行很不愉快	这部电影令人不快。	not_entailment
镜子很干净。	内衣是干净的	not_entailment
内衣是干净的	镜子很干净。	not_entailment
面包很薄。	天空很稀薄	not_entailment
天空很稀薄	面包很薄。	not_entailment
结论是积极的。	重点是积极的	not_entailment
重点是积极的	结论是积极的。	not_entailment
结论是恰当的。	该警告是适当的	not_entailment
该警告是适当的	结论是恰当的。	not_entailment
空间是宝贵的。	英国是宝贵的	not_entailment
英国是宝贵的	空间是宝贵的。	not_entailment
焦点是恰当的。	该珠宝很合适	not_entailment
该珠宝很合适	焦点是恰当的。	not_entailment
空气很潮湿。	屋顶是潮湿的。	not_entailment
屋顶是潮湿的	空气很潮湿。	not_entailment
未来已近。	葡萄牙人就在附近	not_entailment
葡萄牙人就在附近。	未来已近。	not_entailment
医生累了。	这座别墅显得陈旧。	not_entailment
这座别墅显得破旧不堪。	医生累了。	not_entailment
这只猫很有趣。	情人节很有趣	not_entailment
情人节很有趣	这只猫很有趣。	not_entailment
间谍软件很智能。	拉塞尔很聪明	not_entailment
拉塞尔很聪明	间谍软件很智能。	not_entailment
消费者很开心。	这个小孩很开心。	not_entailment
这个孩子很开心。	消费者很开心。	not_entailment
这个伤势不常见。	这个短语不常见	not_entailment
这个短语不常见	这个伤势不常见。	not_entailment
这对夫妇很开心。	公爵很开心。	not_entailment
公爵很高兴	这对夫妻很快乐。	not_entailment
这项投资很有价值。	这座别墅很有价值。	not_entailment
这座别墅很有价值。	这项投资很有价值。	not_entailment
这个名字很有趣。	对话很有趣	not_entailment
这个对话很有趣	这个名字很有趣。	not_entailment
身份是个人的。	耶稣是个人性的	not_entailment
耶稣是个人的	身份是个人的。	not_entailment
神谕是明智的。	此举是明智的。	not_entailment
此举是明智的。	神谕是智慧的。	not_entailment
纪念品非常出名。	凤凰很有名	not_entailment
凤凰很有名	纪念品很有名。	not_entailment
这位先生很有趣。	这部电影很有趣	not_entailment
这部电影很有趣	这位先生很有趣。	not_entailment
公爵很有魅力。	悉尼很有吸引力	not_entailment
悉尼很有吸引力	公爵很有魅力。	not_entailment
这个街区很复杂。	乔治亚州很坚韧	not_entailment
格鲁吉亚很强硬	这个街区很危险。	not_entailment
玉米很甜。	悉尼很甜美	not_entailment
悉尼很甜美	玉米很甜。	not_entailment
变革是必要的。	改变是必要的	not_entailment
变革是必要的	变革是必要的。	not_entailment
这首曲子很可爱。	这本书很可爱	not_entailment
这本书很可爱	这首曲子很可爱。	not_entailment
这个行业很艰难。	澳大利亚很坚韧	not_entailment
澳大利亚很坚韧	这个行业很艰难。	not_entailment
此举是合适的。	使用是适当的	not_entailment
使用是适当的	此举是适当的。	not_entailment
科学很容易。	这个食谱很简单	not_entailment
这个食谱很简单	科学很简单。	not_entailment
公爵累了。	公众已经疲倦了。	not_entailment
公众疲惫不堪	公爵累了。	not_entailment
林子很忧郁。	真相是令人悲伤的	not_entailment
真相是悲伤的	林子很悲伤。	not_entailment
质量令人惊讶。	增长令人惊讶	not_entailment
增长令人惊讶	质量令人惊讶。	not_entailment
数量很充足。	最低限度就足够了	not_entailment
最低限度就已足够	数量很充足。	not_entailment
咖啡很甜。	喜悦之情溢于言表	not_entailment
喜悦是甜蜜的	咖啡很甜。	not_entailment
这个机器人很高效。	厨房很高效	not_entailment
厨房很高效	这个机器人效率很高。	not_entailment
这座别墅很有趣。	结论很有趣	not_entailment
结论很有趣	这座别墅很有趣。	not_entailment
农夫累了。	灵魂疲惫	not_entailment
灵魂疲倦	农夫累了。	not_entailment
铁匠手艺好。	经济状况良好	not_entailment
经济状况良好	铁匠手艺好。	not_entailment
法官感到失望。	读者感到失望。	not_entailment
读者感到失望。	法官感到失望。	not_entailment
这个家伙很有吸引力。	这个男人很有魅力	not_entailment
这个男人很有魅力	这个家伙很有吸引力。	not_entailment
这种感觉很奇怪。	这很奇怪	not_entailment
这很不合身	这种感觉很奇怪。	not_entailment
地形艰险。	这个乔很坚韧	not_entailment
这个乔是个硬汉	地形崎岖。	not_entailment
此刻十分凄凉。	趋势不容乐观	not_entailment
趋势不容乐观	此刻十分凄凉。	not_entailment
开端暗淡。	气氛阴郁	not_entailment
气氛阴郁	开端暗淡。	not_entailment
布兰妮很可爱。	这匹马很可爱	not_entailment
这匹马很可爱	布兰妮很可爱。	not_entailment
情节令人惊讶。	澳大利亚人令人惊讶	not_entailment
澳大利亚人令人惊讶	情节令人惊讶。	not_entailment
奶酪很薄。	天花板很薄	not_entailment
天花板很薄	奶酪很薄。	not_entailment
这部电影很恐怖。	这个秘密令人害怕	not_entailment
秘密很吓人	这部电影很恐怖。	not_entailment
罗马人是智慧的。	希腊人是智慧的	not_entailment
希腊人很智慧。	罗马人是明智的。	not_entailment
这项工作很危险。	法律是危险的	not_entailment
法律是危险的	这项工作很危险。	not_entailment
表面是湿的。	草地是湿的	not_entailment
草地是湿的	表面是湿的。	not_entailment
该函数效率高。	结果是高效的。	not_entailment
结果是高效的	该函数效率高。	not_entailment
耶稣很重要。	荷兰很重要	not_entailment
荷兰很重要	耶稣很重要。	not_entailment
该机制效率高。	身体很高效	not_entailment
身体很高效	该机制是高效的。	not_entailment
机会很大。	差距很大	not_entailment
差距很大	机会很大。	not_entailment
动作很快。	二月过得很快	not_entailment
二月过得很快	动作很快。	not_entailment
该摄像机功能强大。	这个孩子很有能力	not_entailment
这个孩子很有能力	该摄录机功能强大。	not_entailment
景色令人惊讶。	亚历山大令人惊讶	not_entailment
亚历山大令人惊讶	景色令人惊喜。	not_entailment
皮肤很薄。	墙很薄	not_entailment
这堵墙很薄	皮肤很薄。	not_entailment
纪念品很贵。	英国物价昂贵	not_entailment
英国物价昂贵	纪念品很贵。	not_entailment
英联邦历史悠久。	芦苇已老	not_entailment
芦苇已老	英联邦历史悠久。	not_entailment
市场疲软。	电流很弱	not_entailment
水流很弱	市场疲软。	not_entailment
亚历山大具有个人特色。	亚历山大是个体的	not_entailment
亚历山大是个体的	亚历山大具有个人特色。	not_entailment
这个对比很奇怪。	这个角是奇数。	not_entailment
这个角是奇数。	这个对比很奇怪。	not_entailment
这个故事很不寻常。	这段关系很不寻常	not_entailment
这段关系很不寻常	这个故事很不寻常。	not_entailment
这个表达具有误导性。	这个定义具有误导性	not_entailment
这个定义具有误导性	这个表达具有误导性。	not_entailment
医生很开心。	这个女孩很开心。	not_entailment
这个女孩很开心	医生很开心。	not_entailment
这种病很罕见。	这一发现不同寻常。	not_entailment
这一发现不同寻常	这种疾病很罕见。	not_entailment
这个故事很奇怪。	这个角是奇数。	not_entailment
这个角是奇数。	这个故事很奇怪。	not_entailment
这个家伙很聪明。	这部电影很巧妙	not_entailment
这部电影很巧妙	这个家伙很聪明。	not_entailment
重点在于个人。	铃声是个人化的	not_entailment
铃声是个人化的	重点在于个人。	not_entailment
结局暗淡。	趋势不容乐观	not_entailment
趋势不容乐观	结局暗淡。	not_entailment
奶酪很好吃。	这个苹果很美味	not_entailment
这个苹果很美味	奶酪很美味。	not_entailment
目的是重要的。	越南很重要	not_entailment
越南很重要	目的很重要。	not_entailment
这一发现不同寻常。	这个组合很不寻常	not_entailment
这个组合很不寻常	这一发现不同寻常。	not_entailment
这个孩子很笨。	母亲是傻子。	not_entailment
母亲是傻子	这个小孩很笨。	not_entailment
这个家庭很快乐。	这片树林很快乐。	not_entailment
林间乐园充满欢乐	这个家庭很快乐。	not_entailment
该过程已成熟。	这个问题已经成熟。	not_entailment
问题已经成熟	这个过程已经成熟。	not_entailment
吉米很生气。	世界在愤怒	not_entailment
世界在愤怒	吉米很生气。	not_entailment
这个陷阱很容易。	这个方程式很简单	not_entailment
这个方程式很简单	这个陷阱很容易。	not_entailment
这种治疗方法很罕见。	十一月很不寻常	not_entailment
十一月很不寻常	这种治疗方法很罕见。	not_entailment
这部电影很悲伤。	音调悲伤	not_entailment
音调悲伤	这部电影很悲伤。	not_entailment
农场很安静。	澳大利亚人很安静	not_entailment
澳大利亚人很安静	农场很安静。	not_entailment
这个水果很罕见。	这景象很罕见	not_entailment
这景象很罕见	这个水果很罕见。	not_entailment
这个排列很奇怪。	世界很奇怪	not_entailment
世界很奇怪	这个排列很奇怪。	not_entailment
景色绵延远方。	牙买加香茅长得很高	not_entailment
牙买加香茅很长	景色很远。	not_entailment
敌人饿了。	这个星球正在挨饿	not_entailment
这个星球正在挨饿	敌人饿了。	not_entailment
该评论具有个人色彩。	耶稣是个人化的	not_entailment
耶稣是个人的	该评论具有个人色彩。	not_entailment
这个陶器很有吸引力。	这个组合很有吸引力	not_entailment
这个组合很有吸引力	这个陶器很有吸引力。	not_entailment
光线暗淡。	剧院灯光昏暗	not_entailment
剧院灯光昏暗	光线昏暗。	not_entailment
目标很简单。	这个想法很简单	not_entailment
这个想法很简单	目标很简单。	not_entailment
人群稀疏。	这个陶器很薄	not_entailment
这陶器很薄	人群稀疏。	not_entailment
啤酒是冷的。	葡萄牙人很冷漠	not_entailment
葡萄牙人很冷淡	啤酒是冷的。	not_entailment
另一个令人惊讶。	质量令人惊讶	not_entailment
质量令人惊讶	另一个令人惊讶。	not_entailment
这片树林很大。	哥伦比亚很大	not_entailment
哥伦比亚很大	这片树林很大。	not_entailment
林间乐园充满欢乐。	公主很开心	not_entailment
公主很开心	树林很高兴。	not_entailment
泥土砖房潮湿。	酒吧很潮湿	not_entailment
酒吧很潮湿	泥土砖潮湿。	not_entailment
奥林匹克感到失望。	消费者感到失望。	not_entailment
消费者感到失望。	奥林匹克（组织）感到失望。	not_entailment
这段关系已经成熟。	这个水果已经成熟了。	not_entailment
这个水果成熟了。	这段关系已经成熟。	not_entailment
这个团队有能力。	穆斯林是有能力的。	not_entailment
穆斯林是有能力的。	这个团队有能力。	not_entailment
该类型已成熟。	这个乔成熟了	not_entailment
乔成熟了	这个类型已经成熟。	not_entailment
社区很关心。	家人很担心。	not_entailment
家人很担心	社区对此表示关切。	not_entailment
沙子是湿的。	内衣湿了	not_entailment
内衣湿了	沙子是湿的。	not_entailment
地毯很干净。	地板很干净	not_entailment
地板很干净。	地毯很干净。	not_entailment
这个表达不常见。	这种组合并不常见	not_entailment
这种组合并不常见	这个表达不常见。	not_entailment
森林很可怕。	未来很可怕	not_entailment
未来令人恐惧	森林很可怕。	not_entailment
该视频具有误导性。	这个陈述具有误导性。	not_entailment
该声明具有误导性。	这个视频具有误导性。	not_entailment
糖果很好吃。	这个酱汁很美味。	not_entailment
这个酱汁很美味	糖果很好吃。	not_entailment
现实很糟糕。	未来很糟糕	not_entailment
未来很糟糕	现实很糟糕。	not_entailment
这东西太疯狂了。	这个行业很疯狂	not_entailment
这个行业疯了。	这东西太疯狂了。	not_entailment
这个过程很有价值。	该房产很有价值	not_entailment
该物业很有价值	这个过程很有价值。	not_entailment
使用恰当。	这首歌很合适	not_entailment
这首歌很合适。	使用恰当。	not_entailment
灵魂疲惫不堪。	病人感到疲倦。	not_entailment
病人很累	灵魂疲倦。	not_entailment
这个酒店令人毛骨悚然。	悉尼令人毛骨悚然	not_entailment
悉尼很吓人	这个酒店令人毛骨悚然。	not_entailment
经济是高效的。	流程很高效	not_entailment
流程很高效	经济是高效的。	not_entailment
天空阴沉。	情节很悲观	not_entailment
这个情节很悲观	天空阴沉。	not_entailment
芦苇很纤细。	皮肤很薄	not_entailment
皮肤很薄	芦苇很纤细。	not_entailment
这个味道糟糕透了。	质量糟糕透了	not_entailment
质量糟糕透了。	这个味道糟糕透了。	not_entailment
这个描述具有误导性。	这张海报具有误导性。	not_entailment
这张海报具有误导性	这个描述具有误导性。	not_entailment
旅途艰难。	四月很难	not_entailment
四月很难	旅程艰难。	not_entailment
这个对话很有趣。	这部卡通很有趣	not_entailment
这部动画片很有趣	这个对话很有趣。	not_entailment
另一个很贵。	这座别墅很昂贵。	not_entailment
这座别墅很贵	另一个很贵。	not_entailment
球是湿的。	二月是湿润的	not_entailment
二月是潮湿的	球是湿的。	not_entailment
亚历山大是有能力的。	这个孩子有能力。	not_entailment
这个孩子很有能力	亚历山大是有能力的。	not_entailment
果汁很甜。	这款香水很香甜	not_entailment
这款香水很香甜	果汁很甜。	not_entailment
现在就很充足。	停车场车位充足	not_entailment
停车位很充足	现在就很充足。	not_entailment
这个陶器很不寻常。	参考书目很不寻常	not_entailment
参考书目很不寻常	这个陶器很不寻常。	not_entailment
沙漠正在吞噬一切。	狮子饿了	not_entailment
狮子饿了	沙漠饿了。	not_entailment
这件珠宝很大。	密西西比河很大	not_entailment
密西西比河很大	这件珠宝很大。	not_entailment
生意很艰难。	这数学很难	not_entailment
这数学很难	生意很难做。	not_entailment
这个苹果很美味。	这道菜很好吃	not_entailment
这道菜很美味	这个苹果很美味。	not_entailment
这部小说令人毛骨悚然。	情人节很诡异	not_entailment
