premise	hypothesis	label
问题在于脂肪。	这个问题很精彩	not_entailment
这个问题很精彩	问题在于肥胖。	not_entailment
雪是冷的。	雪很薄	not_entailment
雪很薄	雪是冷的。	not_entailment
皮肤很薄。	皮肤很甜	not_entailment
皮肤很甜美	皮肤很薄。	not_entailment
导演很生气。	这位导演很糟糕	not_entailment
这位导演很糟糕	导演很生气。	not_entailment
市场疯了。	市场很糟糕	not_entailment
市场很糟糕	市场疯了。	not_entailment
语气恰当。	音调很饱满	not_entailment
音调很饱满	语气适宜。	not_entailment
这个故事具有误导性。	这个故事湿漉漉的	not_entailment
这个故事很感人	这个故事具有误导性。	not_entailment
铁匠很厉害。	铁匠饿得要命	not_entailment
铁匠饿得要命	这个铁匠很出色。	not_entailment
这个胖子很胖。	脂肪很小	not_entailment
这个脂肪很小	脂肪就是脂肪。	not_entailment
这个食谱很美味。	这个食谱太难了	not_entailment
这个食谱太难了	这个食谱很美味。	not_entailment
陶艺家很开心。	这个陶工很丑陋	not_entailment
这个陶工很丑陋	陶艺家很开心。	not_entailment
水流很弱。	水流很细	not_entailment
水流很细	水流很弱。	not_entailment
这些陶器很多。	这个陶器非常精美	not_entailment
这些陶器非常精美	陶器很多。	not_entailment
经济状况不佳。	经济毫不费力	not_entailment
经济毫不费力	经济状况糟糕。	not_entailment
这句话很诡异。	这个写作充满活力	not_entailment
这部作品充满活力	这句话很吓人。	not_entailment
结果是高效的。	结果是私密的	not_entailment
结果是私密的	结果是高效的。	not_entailment
花店主很有人情味。	花店主很绝望	not_entailment
花店老板绝望了	花店很有人情味。	not_entailment
这枚戒指很值钱。	戒指是必不可少的	not_entailment
这枚戒指至关重要	这枚戒指很值钱。	not_entailment
世界很糟糕。	世界正在沸腾	not_entailment
世界正在沸腾	世界很糟糕。	not_entailment
斗争很艰难。	奋斗令人惊叹	not_entailment
奋斗令人惊叹	奋斗很艰难。	not_entailment
这个药物很危险。	该药物很有效。	not_entailment
该药物效果显著	这个药物很危险。	not_entailment
教育是必要的。	教育令人欣喜	not_entailment
教育令人感到欣喜。	教育是必要的。	not_entailment
这种情况很不寻常。	这个条件很诱人	not_entailment
这个条件很诱人	这种情况很不寻常。	not_entailment
态度是合适的。	态度决定一切	not_entailment
态度决定一切	态度合适。	not_entailment
这个细节令人惊讶。	细节丰富	not_entailment
细节很丰富	这个细节令人惊讶。	not_entailment
世界很小。	世界是迷人的	not_entailment
世界是迷人的	世界很小。	not_entailment
月亮很丑。	月儿活泼	not_entailment
月儿充满活力	月亮很丑。	not_entailment
这部卡通很可爱。	这部卡通很贫乏。	not_entailment
这部卡通很贫乏。	这个卡通很可爱。	not_entailment
吉米就在附近。	吉米疯了	not_entailment
吉米疯了。	吉米就在附近。	not_entailment
结果是暴力的。	结果令人着迷	not_entailment
结果令人着迷	结果是暴力的。	not_entailment
背景很好看。	背景具有风险	not_entailment
背景有风险	背景很好看。	not_entailment
这条公路很危险。	高速公路兴高采烈	not_entailment
高速公路极为欢畅	这条公路很危险。	not_entailment
吉米很好。	吉米正在沸腾	not_entailment
吉米正在沸腾	这个吉米很不错。	not_entailment
梦想是危险的。	这个梦想很愚蠢	not_entailment
这个梦想很愚蠢	梦想是危险的。	not_entailment
这种疾病很罕见。	这种病很可口	not_entailment
这种病很好吃。	这种病很罕见。	not_entailment
这部喜剧很悲观。	喜剧是罕见的	not_entailment
这部喜剧很罕见	这部喜剧很悲观。	not_entailment
铁匠很高兴。	铁匠很少见	not_entailment
铁匠很少见	铁匠很开心。	not_entailment
镜子很脏。	镜子很胖	not_entailment
镜子很胖	镜子很脏。	not_entailment
这种行为不常见。	该行为至关重要	not_entailment
行为至关重要	这种行为不常见。	not_entailment
床湿了。	这张床的价格过高。	not_entailment
这张床的价格过高。	床湿了。	not_entailment
吉米是干的。	吉米充满活力	not_entailment
吉米非常活泼	撬棍是干的。	not_entailment
老师很失望。	这位老师教课毫不费力	not_entailment
这位老师教起来毫不费力	老师很失望。	not_entailment
彩虹很美丽。	彩虹是无价的	not_entailment
彩虹是无价的	彩虹很美丽。	not_entailment
约瑟夫是必要的。	约瑟夫是古老的	not_entailment
约瑟夫是古老的	约瑟夫是必要的。	not_entailment
这条记录具有误导性。	记录完美无瑕	not_entailment
记录完美无瑕	这条记录具有误导性。	not_entailment
这部剧很丰富。	这部剧很罕见	not_entailment
这部戏剧很罕见	这部剧很丰富。	not_entailment
国王很开心。	国王是永无止境的	not_entailment
国王是无尽的	国王很开心。	not_entailment
这个时机很奇怪。	这个时机太离谱了	not_entailment
这个时机太离谱了	这个时间点很奇怪。	not_entailment
晚餐很美味。	晚餐是私人的	not_entailment
晚餐是私人的	晚餐很美味。	not_entailment
营销很巧妙。	这个营销活动值得注意。	not_entailment
这个营销值得注意。	这个营销很巧妙。	not_entailment
黎明时分天色蒙蒙。	黎明令人厌恶	not_entailment
黎明令人厌恶	黎明时分天色微明。	not_entailment
顾客很开心。	顾客沉默不语	not_entailment
顾客沉默不语	顾客很开心。	not_entailment
此举是合适的。	行动已经就绪	not_entailment
行动已经就绪	此举是合适的。	not_entailment
这个过程很危险。	这个过程完美无瑕	not_entailment
这个过程完美无瑕	这个过程很危险。	not_entailment
监狱很拥挤。	这个监狱很罕见	not_entailment
这个监狱很罕见	监狱很拥挤。	not_entailment
这个行走者很有趣。	步行者一尘不染	not_entailment
步行者一尘不染	这个行走者很有趣。	not_entailment
这座城市很忧虑。	这个城市极度危险	not_entailment
这个城市充满杀机	这座城市很担忧。	not_entailment
花店老板很亲切。	花店糟糕透了	not_entailment
花店很糟糕	花店老板很亲切。	not_entailment
刘易斯很有价值。	刘易斯非常出色	not_entailment
刘易斯非常出色	刘易斯很有价值。	not_entailment
高速公路很拥堵。	这条高速公路非常完美。	not_entailment
这条高速公路十分完美。	高速公路很拥堵。	not_entailment
这个房间令人毛骨悚然。	这个房间充满活力	not_entailment
这个房间充满活力	这个房间令人毛骨悚然。	not_entailment
这个面具很丑。	口罩是湿的	not_entailment
口罩是湿的	这个面具很丑陋。	not_entailment
地面是潮湿的。	地面是相邻的	not_entailment
地面相邻	地面是潮湿的。	not_entailment
芦苇很有价值。	芦苇极具诱惑力	not_entailment
芦苇极具诱惑力	芦苇很有价值。	not_entailment
这座城市很迷人。	这个城市热得像沸腾了一样	not_entailment
这座城市热得像沸腾了一样。	这座城市很有吸引力。	not_entailment
空间是宝贵的。	这个空间很美妙	not_entailment
这个空间很美妙	空间是宝贵的。	not_entailment
水很美。	水很微小	not_entailment
水很微小	水很美。	not_entailment
亚历山大很烦人。	亚历山大是一尘不染的	not_entailment
亚历山大是一尘不染的	亚历山大很烦人。	not_entailment
这项技术很高效。	这项技术是深奥的	not_entailment
这项技术是深奥的	这项技术很高效。	not_entailment
经理感到失望。	经理充满活力	not_entailment
这位经理充满活力	经理感到失望。	not_entailment
互联网不好。	互联网令人惊叹	not_entailment
互联网令人惊叹	互联网不好。	not_entailment
这个陶器很不寻常。	这个陶器非常巨大	not_entailment
这个陶器非常巨大	这个陶器很不寻常。	not_entailment
原因很不寻常。	原因属于个人隐私	not_entailment
原因属于个人隐私	原因非同寻常。	not_entailment
Alex 头脑不灵光。	亚历克斯筋疲力尽。	not_entailment
亚历克斯筋疲力尽	亚历克斯变暗了。	not_entailment
大脑是高效的。	心智至关重要	not_entailment
心智至关重要	思维是高效的。	not_entailment
天气很糟糕。	天气十分疲惫	not_entailment
天气很糟糕	天气很糟糕。	not_entailment
奥林匹克运动会长达很久。	奥林匹克正在被浸湿	not_entailment
奥林匹克正在被浸泡	奥林匹克是持久的。	not_entailment
内饰很吸引人。	内部很糟糕	not_entailment
内部环境很糟糕	内部很吸引人。	not_entailment
底部很干净。	底部含糖	not_entailment
底部含糖分	底部很干净。	not_entailment
海湾很美。	海湾十分美丽	not_entailment
海湾非常美丽	这个海湾很美。	not_entailment
这个孩子很聪明。	这个孩子非常漂亮	not_entailment
这个孩子非常漂亮	这个孩子很聪明。	not_entailment
市长很生气。	市长是最合适的	not_entailment
市长是最优选的	市长很生气。	not_entailment
真相是残酷的。	真相是愚蠢的	not_entailment
真相是荒谬的	真相是残酷的。	not_entailment
亚历山大（酒）很甜。	亚历山大很脏	not_entailment
亚历山大很脏	亚历山大很甜。	not_entailment
这条小溪很美。	小溪正在被浸湿	not_entailment
小溪浸湿了	这条小溪很美。	not_entailment
这些信息很有价值。	该信息令人着迷	not_entailment
这些信息令人着迷	这些信息很有价值。	not_entailment
夜晚凄凉。	夜晚至关重要	not_entailment
夜晚至关重要	夜晚凄凉。	not_entailment
这景象令人不悦。	景色湿润	not_entailment
景色湿润	这景象令人不悦。	not_entailment
核心是虚弱的。	核心已经成熟	not_entailment
核心已经成熟	核心是脆弱的。	not_entailment
这个游戏令人不愉快。	这场比赛很枯燥	not_entailment
这个游戏很枯燥	这个游戏很不好玩。	not_entailment
供应充足。	供应非常丰富	not_entailment
供应非常充足	供应充足。	not_entailment
国王很英明。	国王极具魅力	not_entailment
国王极具魅力	国王很英明。	not_entailment
这座房子很丑。	这座房子是最优的。	not_entailment
这座房子是最优的。	这座房子很丑。	not_entailment
逃跑很快。	逃跑的代价是极其高昂的。	not_entailment
逃跑的代价是极其高昂的	逃跑很快。	not_entailment
内部很好。	里面很吓人	not_entailment
内部很恐怖	内部很好。	not_entailment
出口很快。	出口非常好	not_entailment
出口非常好	出口很快。	not_entailment
结果是暴力的。	结果很弱	not_entailment
结果很微弱	结果是暴力的。	not_entailment
水牛很胖。	水牛很凶猛	not_entailment
水牛是令人敬畏的	水牛很肥。	not_entailment
这片林子很美。	林子结冰了	not_entailment
林中寒冷刺骨	这片树林很美。	not_entailment
天气不好。	天气很小	not_entailment
天气很小	天气不好。	not_entailment
这个公式很简单。	公式正在浸泡中	not_entailment
公式正在浸润	这个公式很简单。	not_entailment
化学很有趣。	化学彻底没希望了	not_entailment
化学彻底没希望了	化学很有趣。	not_entailment
这个物种并不常见。	该物种虚弱	not_entailment
这个物种很虚弱	该物种并不常见。	not_entailment
这段关系很不寻常。	这段关系充满活力	not_entailment
这段关系充满活力	这段关系很不寻常。	not_entailment
内部很干净。	内部很少见	not_entailment
内部很少见	内部很干净。	not_entailment
这本书很悲伤。	这本书是湿的。	not_entailment
这本书是湿的	这本书很悲伤。	not_entailment
这很不合身。	这适合度无穷无尽	not_entailment
这个搭配无穷无尽	这很奇怪。	not_entailment
未来很可怕。	未来令人厌恶	not_entailment
未来令人厌恶	未来很可怕。	not_entailment
聚会很热闹。	聚会带有风险	not_entailment
聚会很危险	聚会气氛热烈。	not_entailment
真相往往充满冲击力。	真相是臃肿的	not_entailment
真相是臃肿的	真相是暴力的。	not_entailment
未来是危险的。	未来是一尘不染的	not_entailment
未来一片光明	未来是充满危险的。	not_entailment
工作室光线昏暗。	这个工作室很脏	not_entailment
这个工作室很脏乱	工作室光线昏暗。	not_entailment
锻炼是必要的。	这个训练强度极大	not_entailment
这项运动非常激烈	锻炼是必要的。	not_entailment
这个标题很有趣。	这个标题令人恶心	not_entailment
这个标题令人厌恶	标题很有趣。	not_entailment
其余的绰绰有余。	其余的都很痛苦	not_entailment
其余都是痛苦的	其余的绰绰有余。	not_entailment
这座别墅已很成熟。	该别墅工艺精良	not_entailment
这座别墅工艺精良	这座别墅已很成熟。	not_entailment
这个女人很生气。	这个女人很挑剔	not_entailment
这个女人情况危急	这个女人很生气。	not_entailment
地毯是干的。	这块地毯很显眼。	not_entailment
这块地毯很显眼。	地毯是干的。	not_entailment
国王很生气。	国王已整装待发	not_entailment
国王已打包。	国王很生气。	not_entailment
这张图片具有误导性。	这张图片是相邻的。	not_entailment
这张图片是相邻的。	这张图片具有误导性。	not_entailment
记忆是宝贵的。	记忆力惊人	not_entailment
记忆力惊人	记忆是宝贵的。	not_entailment
杀戮是迅速的。	杀戮十分出色。	not_entailment
杀戮很出色。	杀戮是迅速的。	not_entailment
这台机器效率很高。	这台机器非常出色	not_entailment
这台机器非常出色	这台机器效率很高。	not_entailment
证据令人惊讶。	证据匮乏	not_entailment
证据匮乏	证据令人惊讶。	not_entailment
声音糟糕透了。	这个声音很显著	not_entailment
这个声音很显著	声音很糟糕。	not_entailment
房间很干燥。	房间是湿的	not_entailment
房间是湿的	房间很干燥。	not_entailment
停车位很充足。	停车场非常令人满意	not_entailment
停车场非常令人满意。	停车场车位充足。	not_entailment
这个地方很热闹。	这个地方很肥胖	not_entailment
这个地方过于拥挤。	这个地方很热闹。	not_entailment
这条河很脏。	这条河很窄	not_entailment
这条河很窄	这条河很脏。	not_entailment
这房子令人毛骨悚然。	这个房子很阴森恐怖	not_entailment
这个房子很阴森可怕	这房子令人毛骨悚然。	not_entailment
这句话的语气很奇怪。	这语气糟透了	not_entailment
这语气糟透了	语气很奇怪。	not_entailment
这个陶器很有智慧。	这些陶器已经打包好了。	not_entailment
陶瓷制品已打包好。	这陶器充满智慧。	not_entailment
冰是干的。	冰已经耗尽。	not_entailment
冰已经耗尽	冰是干燥的。	not_entailment
这个山谷很美。	山谷在愤怒	not_entailment
山谷在怒吼	这个山谷很美。	not_entailment
这条裙子很吸引人。	这条裙子糟透了	not_entailment
这件连衣裙糟透了。	这件连衣裙很有吸引力。	not_entailment
步行者很有效率。	步行者是必不可少的	not_entailment
步行者是必不可少的	步行者很有效率。	not_entailment
这个计划令人害怕。	计划是黑暗的	not_entailment
计划是黑暗的	这个计划令人害怕。	not_entailment
达科塔很拥挤。	达科他很肥胖	not_entailment
达科他州肥胖	达科他很拥挤。	not_entailment
吉米很开心。	这个吉米很奇怪	not_entailment
吉米很奇怪	吉米很开心。	not_entailment
这部动画片很有趣。	这部动画片很吸引人。	not_entailment
这部动画片很吸引人	这部动画片很有趣。	not_entailment
土壤很脏。	土壤有风险	not_entailment
土壤有风险	土壤很脏。	not_entailment
这个 hentai 很棒。	 hentai 是强大的	not_entailment
这部Hentai很厉害	 hentai 是好的。	not_entailment
大脑很聪明。	大脑反应迅速	not_entailment
大脑运转迅速	大脑很聪明。	not_entailment
房间很热闹。	房间过于拥挤	not_entailment
房间过于拥挤	房间很热闹。	not_entailment
房间很潮湿。	这个房间很凄惨	not_entailment
这个房间很悲惨	房间很潮湿。	not_entailment
草地是湿的。	草坪令人讨厌	not_entailment
草坪令人讨厌	草地是湿的。	not_entailment
该网络效率高。	网络至关重要	not_entailment
网络至关重要	网络效率很高。	not_entailment
这本书很可爱。	这本书很薄	not_entailment
这本书很薄	这本书很可爱。	not_entailment
这位先生很有趣。	mr先生熟了	not_entailment
mr熟了	这位先生很有趣。	not_entailment
市场需求旺盛。	市场是有技能的	not_entailment
市场是有技能的	市场需求强烈。	not_entailment
这个机器人很高效。	这个机器人是巨大的	not_entailment
这个机器人是巨大的	这个机器人效率很高。	not_entailment
休息室很热闹。	休息室很舒适漂亮	not_entailment
休息室很舒适漂亮	休息室很热闹。	not_entailment
耶稣是长久的。	耶稣绝望了	not_entailment
耶稣绝望了	耶稣是长久的。	not_entailment
斗争很艰难。	斗争是激烈的	not_entailment
斗争是激烈的	斗争很艰难。	not_entailment
市场是有效的。	这个市场很小	not_entailment
这个市场很小	市场是有效的。	not_entailment
这个家庭很快乐。	家庭是私人的	not_entailment
这个家庭是私人的。	这个家庭很快乐。	not_entailment
圣诞节令人感到悲伤。	圣诞节很小	not_entailment
圣诞节很小	圣诞节令人伤感。	not_entailment
奖品很有吸引力。	奖品正在挨饿	not_entailment
这个奖正在挨饿	这个奖品很有吸引力。	not_entailment
评估结果是积极的。	测评正在进行中	not_entailment
测评正在渗透	评估结果是积极的。	not_entailment
老板很聪明。	老板很完美	not_entailment
老板非常完美	老板很精明。	not_entailment
这个治疗很昂贵。	治疗很糟糕	not_entailment
这个治疗很糟糕	治疗费用昂贵。	not_entailment
世界正在愤怒。	世界正在沉浸其中	not_entailment
世界正在沉浸之中	世界在愤怒。	not_entailment
这个论点很无力。	这个论点很荒谬	not_entailment
这个论点很荒谬	这个论点很无力。	not_entailment
市场是聪明的。	市场表现极佳。	not_entailment
市场表现非常好	市场是聪明的。	not_entailment
这个广告很有趣。	这个广告很奇怪	not_entailment
这个广告很奇怪	这个广告很有趣。	not_entailment
这条路是干的。	这条路很拥堵	not_entailment
这条路很拥堵	这条路是干的。	not_entailment
这张票很贵。	这张票非常紧俏。	not_entailment
这张票至关重要。	这张票很贵。	not_entailment
音乐很欢快。	音乐很出色	not_entailment
音乐非常棒。	音乐充满活力。	not_entailment
这个婴儿很可爱。	这个婴儿很丰富	not_entailment
这个婴儿很丰富	这个婴儿很可爱。	not_entailment
气氛很危险。	气氛很诡异	not_entailment
气氛诡异	气氛很危险。	not_entailment
场景很糟糕。	这个场景很恐怖	not_entailment
这个场景很吓人	场景很糟糕。	not_entailment
这个主题很危险。	主题很罕见	not_entailment
这个主题很罕见	这个主题很危险。	not_entailment
这个消息很糟糕。	这则消息令人欣喜。	not_entailment
这则消息令人欣喜。	这个消息很糟糕。	not_entailment
这座别墅很快乐。	这座别墅很美味	not_entailment
这座别墅很可口	这座别墅很快乐。	not_entailment
这个想法很简单。	这个想法很微小	not_entailment
这个想法很小	这个想法很简单。	not_entailment
大厅里很拥挤。	大厅很愚蠢	not_entailment
大厅很愚蠢	大厅很拥挤。	not_entailment
气候很危险。	气候令人担忧	not_entailment
气候令人着迷	气候很危险。	not_entailment
这句话的翻译是：文字凄凉。	这写作令人绝望	not_entailment
这写作没希望了	这句话的翻译是：文字显得凄凉。	not_entailment
答案令人害怕。	答案很精彩	not_entailment
答案很精彩	答案令人害怕。	not_entailment
这个小镇很安静。	这个小镇已经成熟。	not_entailment
这个小镇已成熟。	这个小镇很安静。	not_entailment
结论是恰当的。	结论是紧接的	not_entailment
结论是相邻的	结论是恰当的。	not_entailment
神谕是高效的。	神谕是睿智的	not_entailment
神谕是睿智的	神谕是高效的。	not_entailment
信息很悲观。	这句话的意思是“这个消息令人欣喜”。	not_entailment
这条信息令人欣喜。	信息很悲观。	not_entailment
这笔交易很划算。	这笔交易太棒了	not_entailment
这笔交易太棒了	这个交易很诱人。	not_entailment
内部潮湿。	内部很拥挤	not_entailment
内部很拥挤	内部潮湿。	not_entailment
芦苇已老。	芦苇令人恐惧	not_entailment
芦苇令人恐惧	芦苇已老。	not_entailment
这条链很有价值。	这条链子很漂亮	not_entailment
这条链子很漂亮	这条链很有价值。	not_entailment
机会很多。	这个机会令人恐惧	not_entailment
这个机会令人恐惧	机会多多。	not_entailment
这部电影糟透了。	这部电影很值得关注。	not_entailment
这部电影很引人注目。	这部电影糟透了。	not_entailment
这个陶器很古老。	这个陶器非常完美。	not_entailment
这个陶器非常完美	这个陶器很古老。	not_entailment
这张图片具有误导性。	这张图像极好	not_entailment
这张图像非常好。	这张图片具有误导性。	not_entailment
记录是干净的。	该记录是智能的	not_entailment
该记录是智能的。	记录是干净的。	not_entailment
这张DVD质量不好。	这张DVD是私人的。	not_entailment
这张DVD是私人的。	这张DVD不好。	not_entailment
装修真难看。	装饰十分丰富	not_entailment
装饰十分丰富	装修糟透了。	not_entailment
这个街区很丑陋。	这个街区是最优的。	not_entailment
这个街区非常理想	这个街区很丑陋。	not_entailment
增长令人惊讶。	增长十分丰富	not_entailment
增长十分丰富	增长令人惊讶。	not_entailment
这个组合很美味。	组合起来毫不费力	not_entailment
组合起来毫不费力	这个组合味道很好。	not_entailment
这所房子很潮湿。	房子湿透了	not_entailment
房子湿透了	房子很潮湿。	not_entailment
身体累了。	身体充满风险	not_entailment
身体充满风险	身体疲惫。	not_entailment
医生很开心。	医生很可爱	not_entailment
医生很可爱	医生很高兴。	not_entailment
天空很稀薄。	天空疲倦了	not_entailment
天空疲惫不堪	天空很稀薄。	not_entailment
这笔钱很好。	这笔钱正在迅速增值或带来高收益	not_entailment
这笔钱正在迅速增加或增值	这笔钱很好。	not_entailment
检测结果为阳性。	gt相邻	not_entailment
gt是相邻的	检测结果为阳性。	not_entailment
咖啡馆很拥挤。	这家咖啡馆有风险。	not_entailment
这家咖啡馆有风险。	咖啡馆很拥挤。	not_entailment
心智是愚钝的。	心智令人恐惧	not_entailment
心智令人恐惧	心智愚钝。	not_entailment
这个地方很丑。	这个地方湿透了	not_entailment
这个地方湿透了	这个地方很丑陋。	not_entailment
地板是潮湿的。	地板很沮丧	not_entailment
