premise	hypothesis	label
这条管道比搜索更完备。	搜索尚未完成。	entailment
录音棚比行星还要安静。	录音室里一片寂静。	not_entailment
录音室比行星还要安静。	这颗行星并非寂静无声。	entailment
结局比体系更清晰。	结局已经明朗。	not_entailment
结局比体系更清晰。	系统不清晰。	entailment
这部电影比这个节目更加独立。	这部电影是独立制作的。	not_entailment
这部电影比这个节目更加独立。	该程序不是独立的。	entailment
该组织比外观更正常。	该组织正常。	not_entailment
这块组织比表面看起来更正常。	前景不正常。	entailment
游猎比帽子更具原创性。	游猎是原始的。	not_entailment
游猎比帽子更原始。	这个帽子不是原装的。	entailment
参考书目比公告更完整。	参考书目已完成。	not_entailment
参考书目比公告更完整。	该公告不完整。	entailment
该转移比交易完成度更高。	转账已完成。	not_entailment
该转账比交易完成度更高。	交易尚未完成。	entailment
目标比钥匙更不可能。	目标是不可能的。	not_entailment
目标比钥匙更不可能。	这把钥匙并非不可能得到。	entailment
这个套餐比销售内容更全面。	包裹已完成。	not_entailment
这个包裹比销售内容更完整。	销售尚未完成。	entailment
差别比边缘更确定。	差异是确定无疑的。	not_entailment
差别比边缘更确定。	边缘并不确定。	entailment
高度比顺序更正常。	身高正常。	not_entailment
高度比顺序更正常。	这个序列不正常。	entailment
西方比街头更为平淡。	西方是平坦的。	not_entailment
西方比街道更平坦。	这条街道不平坦。	entailment
洗过的画比未干的画更干燥。	衣服已经干了。	not_entailment
这幅画比洗过的（衣物）更干燥。	这幅画还没干。	entailment
批评比理论更容易接受。	批评是可以接受的。	not_entailment
批评比理论更容易接受。	该理论是不可接受的。	entailment
该句子比发布的内容更完整。	该句子是完整的。	not_entailment
该句子比公告更完整。	发布尚未完成。	entailment
目标比成长更为明确。	目标是明确的。	not_entailment
目标比成长更明确。	增长不是必然的。	entailment
该字体比链接更具原创性。	字体是原创的。	not_entailment
这款字体比链接更具原创性。	该链接非原创。	entailment
大多数情况下，多数人的观点比单个句子更加明确。	大多数是确定的。	not_entailment
这句话比大多数都更加明确。	这句话不明确。	entailment
这家酒店比清单上的还要整洁。	这家酒店很整洁。	not_entailment
这家酒店比清单上描述的还要整洁。	清单不整洁。	entailment
沙子比文字更光滑。	沙子很光滑。	not_entailment
砂子比字迹更光滑。	写作不够流畅。	entailment
音乐比环境更为静谧。	音乐静止了。	not_entailment
音乐比环境更静谧。	环境并不寂静。	entailment
病人比工作人员更安全。	病人是安全的。	not_entailment
病人比工作人员更安全。	员工不安全。	entailment
这个人比目标安全。	这个男人是安全的。	not_entailment
这个男人比目标更安全。	目标不安全。	entailment
这项研究比决议更加独立。	这项研究是独立的。	not_entailment
这项研究比决议更加独立。	这个决议不是独立的。	entailment
这个孩子比农产品更健康。	这个孩子很健康。	not_entailment
这个孩子比农产品更健康。	这些农产品不健康。	entailment
这建筑比音乐更为现代。	这座建筑是现代风格的。	not_entailment
这些建筑比音乐更现代。	这首音乐不是现代的。	entailment
火比办公室更安全。	火是安全的。	not_entailment
火比办公室安全。	办公室不安全。	entailment
这条线比这个锅更光滑。	这条线很平滑。	not_entailment
这条线比锅更平滑。	锅不光滑。	entailment
理想比门更不可能实现。	理想是不可能的。	not_entailment
理想比门更不可能。	这扇门并非不可能打开。	entailment
机会比偏好更为明确。	机会很明显。	not_entailment
机会比偏好更加明确。	偏好尚不明确。	entailment
该出版物比实体更独立。	该出版物是独立的。	not_entailment
该出版物比实体更具独立性。	该实体不是独立的。	entailment
心比珠宝更纯净。	心是纯洁的。	not_entailment
心比珠宝更纯净。	这些珠宝不是纯的。	entailment
这种情况比贷款更不可能。	这种情况是不可能的。	not_entailment
这种情况比贷款更不可能。	这笔贷款并非不可能。	entailment
这片田野比天空还要平坦。	这片田野是平坦的。	not_entailment
这片田野比天空还要平坦。	天空不是平的。	entailment
这所房子比公园更安全。	这座房子很安全。	not_entailment
这所房子比公园更安全。	公园不安全。	entailment
工作室比瓶子干净。	工作室很干净。	not_entailment
工作室比瓶子干净。	瓶子不干净。	entailment
这本手册比它的名字更现代。	该手册很现代。	not_entailment
这本手册比它的名字更现代。	这个名字不是现代的。	entailment
金子比森林更纯净。	黄金是纯的。	not_entailment
金比森林更纯净。	森林并不纯粹。	entailment
这只动物比共同体更健康。	这只动物很健康。	not_entailment
这只动物比共同体更健康。	英联邦的状况并不健康。	entailment
这条河比操控更为平稳。	河水很平静。	not_entailment
这条河比操控更为平稳。	操作不够顺畅。	entailment
改进比评估更加明确。	改进是确定无疑的。	not_entailment
改进比评估更加明确。	评估结果并非确定的。	entailment
这条路比城市更干净。	这条路很干净。	not_entailment
这条路比城市更干净。	这座城市不干净。	entailment
这件珠宝比标签更有创意。	这些珠宝是原创的。	not_entailment
这件珠宝比标签更有创意。	该标签非原装。	entailment
玻璃比小溪更干净。	玻璃是干净的。	not_entailment
玻璃比小溪更干净。	这条小溪不干净。	entailment
词汇表比吉他更具原创性。	术语表是原创的。	not_entailment
词汇表比吉他更具原创性。	这把吉他不是原装的。	entailment
底部比胸部更平。	底部是平的。	not_entailment
底部比胸部更平坦。	胸部不平坦。	entailment
肉比油更干。	肉很干。	not_entailment
肉比油更干。	油还没有干。	entailment
这个行星比鼻子更扁平。	这个星球是平的。	not_entailment
这个星球比鼻子更平。	鼻子不是扁的。	entailment
重点比解释更清楚。	重点很明确。	not_entailment
重点比解释更清楚。	解释不够清楚。	entailment
该奖项比运作更具独立性。	该奖项是独立的。	not_entailment
该奖项比运营更加独立。	该操作不是独立的。	entailment
皮革比道路更光滑。	皮革很光滑。	not_entailment
皮革比道路更光滑。	道路并非平坦。	entailment
衰退比距离更确定。	衰退是肯定的。	not_entailment
衰退比距离更确定。	距离不是绝对的。	entailment
沙子比井还干燥。	沙子很干燥。	not_entailment
沙子比井还要干燥。	井未干涸。	entailment
这个地方比等离子体还要干净。	这个地方很干净。	not_entailment
这个地方比等离子体还干净。	等离子体不干净。	entailment
乌木比药物更纯净。	乌木纯净无暇。	not_entailment
乌木比药物更纯净。	这个药物不纯。	entailment
平行线比肩膀更直。	这条平行线是直的。	not_entailment
平行线比肩膀更直。 	肩膀不直。	entailment
质量比花费更令人接受。	质量可以接受。	not_entailment
质量比花费更可接受。	该支出是不可接受的。	entailment
厨房比公爵更现代。	厨房很现代化。	not_entailment
厨房比公爵更现代。	公爵并不时髦。	entailment
场景比视频更安静。	场景一片寂静。	not_entailment
场景比视频更安静。	该视频不是静音的。	entailment
混凝土比表演更平滑。	混凝土很光滑。	not_entailment
混凝土比表现更平滑。	表现不够流畅。	entailment
定位器比宣传册更具原创性。	定位器是原始的。	not_entailment
定位器比宣传册更具原创性。	这个宣传册不是原创的。	entailment
操作员比马达更安全。	操作员是安全的。	not_entailment
操作员比马达更安全。	这个电机不安全。	entailment
灰尘比河流更干燥。	尘土很干燥。	not_entailment
灰尘比河流更干燥。	这条河没有干涸。	entailment
海岸比牢房干净。	海岸很干净。	not_entailment
海岸比监狱干净。	这个细胞不干净。	entailment
芦苇比海洋更纯净。	芦苇是纯洁的。	not_entailment
芦苇比海水更纯净。	大海并不纯净。	entailment
这片土地比系统设定的要干燥。	这片土地很干燥。	not_entailment
这片土地比系统设定的要干燥。	该系统未干燥。	entailment
农场比老鼠健康。	农场很健康。	not_entailment
农场比老鼠健康。	这只老鼠不健康。	entailment
天空比稻米还要干燥。	天空干燥。	not_entailment
天空比稻米还干燥。	米饭没干。	entailment
其余的比强调的部分更原始。	其余部分是原创的。	not_entailment
其余的比重点更具有原创性。	重点并非原创。	entailment
该委员会比电影更加独立。	该委员会是独立的。	not_entailment
该委员会比电影更加独立。	这部电影不是独立制作的。	entailment
平衡比原则更能被接受。	平衡是可以接受的。	not_entailment
平衡比原则更能被接受。	这个原则不可接受。	entailment
开始比冒险更确定。	开端是确定无疑的。	not_entailment
开始比冒险更确定。	风险不是绝对的。	entailment
这辆车比未来更干净。	这辆车很干净。	not_entailment
这辆汽车比未来更干净。	未来并不明朗。	entailment
这个系统比戒指更干净。	系统很干净。	not_entailment
该系统的清洁度超过戒指。	戒指不干净。	entailment
信息表达得比衰退更清楚。	信息很明确。	not_entailment
信息表达得比衰退更清楚。	下降趋势尚不明确。	entailment
这条街道比公园更平坦。	这条街道很平坦。	not_entailment
这条街道比公园更平坦。	公园的地面不平坦。	entailment
连裤袜比科技更现代。	连裤袜是现代的。	not_entailment
连裤袜比科技更现代。	这项技术不是现代的。	entailment
铃声比重点更具原创性。	该铃声是原创的。	not_entailment
铃声比重点更具原创性。	重点并非原创。	entailment
这个免费软件比塑料更纯粹。	这款免费软件很纯净。	not_entailment
这个免费软件比塑料更纯粹。	塑料不纯。	entailment
种子比果实更纯净。	种子是纯净的。	not_entailment
种子比果实更纯净。	这个产品不是纯的。	entailment
成本比关系更确定。	成本是确定的。	not_entailment
成本比关系更确定。	关系尚未确定。	entailment
这位父亲比肌肉还健康。	父亲很健康。	not_entailment
这位父亲比肌肉还健康。	肌肉不健康。	entailment
该协议比工具包更完整。	协议已完成。	not_entailment
该协议比工具包更完整。	这套工具不完整。	entailment
这个方案比建筑结构更简洁。	计划很周密。	not_entailment
这个方案比架构更整洁。	这座建筑不够整洁。	entailment
这首歌比概念更具原创性。	这首歌是原创的。	not_entailment
这首歌比概念更具原创性。	这个概念并非原创。	entailment
这种行为比其他更正常。	这种行为是正常的。	not_entailment
这种行为比其他更为正常。	其余的不正常。	entailment
这条路比肉还干。	这条路是干的。	not_entailment
这条路比肉还干。	肉没有干。	entailment
这只鸟比这个国家健康。	这只鸟很健康。	not_entailment
这只鸟比这个国家更健康。	这个共和国并不健康。	entailment
大厅比图书馆更安静。	大厅里一片寂静。	not_entailment
大厅比图书馆更安静。	图书馆并非寂静无声。	entailment
人口普查比招募更为全面。	普查已完成。	not_entailment
人口普查比招募更为全面。	招聘尚未完成。	entailment
这次行动比巡回演出更完整。	手术已完成。	not_entailment
该操作比巡回更完整。	旅行尚未完成。	entailment
其余的比风更确定。	其余的都是确定的。	not_entailment
其余的比风更确定。	风是不确定的。	entailment
颈部比摆动更顺滑。	颈部光滑。	not_entailment
颈部比秋千更光滑。	秋千不平稳。	entailment
边界比线更直。	边境是直线。	not_entailment
边界比线更直。	这条线不是直的。	entailment
真相比经济更容易接受。	事实是可以接受的。	not_entailment
事实比经济更可接受。	经济状况令人无法接受。	entailment
情况比空气还要清晰。	情况很清楚。	not_entailment
情况比空气还要清晰。	空气不清晰。	entailment
农场比建筑更整洁。	农场很整洁。	not_entailment
农场比建筑更整洁。	该结构不整齐。	entailment
这个人比公交车安全。	这个人很安全。	not_entailment
这个人比公交车安全。	这辆公交车不安全。	entailment
精装本比简装本更原汁原味。	精装本是原版。	not_entailment
精装版比平装版更原汁原味。	芦苇并非原生。	entailment
这个谜团比建筑更完整。	谜团已解开。	not_entailment
这个谜团比建筑本身更完整。	构建尚未完成。	entailment
未来比风险更容易接受。	未来是可以接受的。	not_entailment
未来比风险更容易接受。	这个风险不可接受。	entailment
中间部分比区域更平坦。	中间是平的。	not_entailment
中间部分比该区域更平坦。	该地区不平坦。	entailment
外表比测试更正常。	外观正常。	not_entailment
外表比测试更正常。	这个测试不正常。	entailment
公爵比这段关系更确定。	公爵非常确定。	not_entailment
公爵比这段关系更确定。	关系尚未确定。	entailment
经济比锅还平。	经济停滞不前。	not_entailment
经济比煎饼还要平淡。	锅不平。	entailment
这件衣服比商场里的更时尚。	这件衣服很时尚。	not_entailment
这件衣服比这家商场更时尚。	这个购物中心不够现代化。	entailment
工作完成得比预期的要好。	任务已完成。	not_entailment
工作完成得比审查还到位。	审查尚未完成。	entailment
这个游戏比评论更完整。	游戏已完成。	not_entailment
这款游戏比评测更完整。	评审尚未完成。	entailment
这个婴儿比公园更健康。	这个婴儿很健康。	not_entailment
这个婴儿比公园更健康。	公园不健康。	entailment
冰比尾巴更光滑。	冰面很光滑。	not_entailment
冰比尾巴更光滑。	尾巴不光滑。	entailment
景色比原则更确定。	景色确实很美。	not_entailment
前景比原则更加确定。	原则并不确定。	entailment
修复比链条更完整。	修复已完成。	not_entailment
修复比链条更完整。	链条不完整。	entailment
这个包装比连裤袜更现代。	这个包装很现代。	not_entailment
这个包装比连裤袜更现代。	连裤袜不是现代的产物。	entailment
评审者比主体更加独立。	审稿人是独立的。	not_entailment
评审者比机构更加独立。	身体不是独立的。	entailment
海滩比酒吧干净。	海滩很干净。	not_entailment
海滩比酒吧干净。	酒吧不干净。	entailment
证据比痛苦更加确凿。	证据是确定无疑的。	not_entailment
证据比痛苦更加确凿。	痛苦并不确定。	entailment
集合比映射更完整。	这套是完整的。	not_entailment
集合比映射更完整。	这张地图不完整。	entailment
影响比空气更为确定。	影响是确定的。	not_entailment
影响比空气更确定。	空气并不确定。	entailment
这个男性比那个家伙更健康。	该雄性健康。	not_entailment
这个男性比那个家伙更健康。	这个家伙不健康。	entailment
这个内容比陶器更具原创性。	内容是原创的。	not_entailment
内容比陶器更具原创性。	这些陶器不是原件。	entailment
这个位置比重要性更明确。	这个位置是确定的。	not_entailment
这个位置比重要性更明确。	重要性不是绝对的。	entailment
正方形比绳子更整齐。	广场很整洁。	not_entailment
正方形比绳子更规整。	这条绳子不整齐。	entailment
主人比飞机还要安静。	主持人沉默不语。	not_entailment
主人比飞机还要安静。	这架飞机不是无声的。	entailment
该基金比企业更加独立。	该基金是独立的。	not_entailment
该基金比企业更加独立。	该企业不是独立的。	entailment
形状比形式更规整。	形状很规整。	not_entailment
形状比形式更规整。	表格不整洁。	entailment
粉末比画布更干燥。	粉末是干燥的。	not_entailment
粉末比画布更干燥。	画布未干。	entailment
趋势比激情更为明显。	趋势很明显。	not_entailment
趋势比激情更为明显。	激情并不清晰。	entailment
过去比金钱更确定。	过去是确定的。	not_entailment
过去比金钱更确定。	这笔钱还不确定。	entailment
全体船员比值更班安静。	全体船员都默不作声。	not_entailment
全体船员比值更班更加沉默。	这块表不是静音的。	entailment
地板比织物更光滑。	地板很光滑。	not_entailment
地板比织物更光滑。	这块布料不平滑。	entailment
禁令比破产更彻底。	禁令已经完全实施。	not_entailment
禁令比破产更彻底。	破产尚未完成。	entailment
积极的选择比选择本身更确定。	积极是确定无疑的。	not_entailment
积极的选择比选择本身更确定。	选择并非确定无疑。	entailment
这个岛屿比画布更平坦。	这个岛屿是平坦的。	not_entailment
这个岛比帆布还要平坦。	画布并非平整的。	entailment
刀刃比公路还要光滑。	刀片很光滑。	not_entailment
刀刃比公路还要光滑。	这条公路不平坦。	entailment
手术比电路完成度更高。	手术已完成。	not_entailment
手术比电路更复杂。	电路未完成。	entailment
边缘比衬衫还干净。	边缘很干净。	not_entailment
边缘比衬衫还干净。	这件衬衫不干净。	entailment
剧院比行政机构更加安静。	剧院里一片寂静。	not_entailment
剧院比行政机构更加安静。	政府没有保持沉默。	entailment
这条河比绿色更直。	这条河是直的。	not_entailment
这条河比绿色的东西更直。	绿色的不是直的。	entailment
术语表比封面更完整。	术语表已完成。	not_entailment
词汇表比封面更完整。	封面不完整。	entailment
日期比自旋更确定。	日期已确定。	not_entailment
这个日期比自旋更确定。	自旋不是确定的。	entailment
这个计划比它的制定者还要难以实现。	这个计划是不可能的。	not_entailment
这个计划比它的设计者还要难以实现。	大师并非不可能。	entailment
这个结局比节目本身更不可能。	结局是不可能的。	not_entailment
这个结局比节目本身还要不可思议。	该程序并非不可能。	entailment
水面比车更平坦。	水面很平静。	not_entailment
水面比车还要平坦。	这辆车没有瘪胎。	entailment
证据比发现更确定。	证据是确凿的。	not_entailment
证据比发现更确定。	这一发现并非确定无疑。	entailment
这种转变比距离更有可能。	过渡是可能的。	entailment
这种转变比距离更有可能。	距离是不可能的。	not_entailment
变化比过程更为深刻。	变化是深远的。	entailment
变化比过程更深刻。	这个过程并不深奥。	not_entailment
大海比这位女士病得更严重。	大海病了。	entailment
大海比女士更虚弱。	这位女士没有生病。	not_entailment
世界比对话更为奇妙。	世界很奇特。	entailment
世界比对话更加奇特。	这个对话并不奇怪。	not_entailment
这个过程比重复更可能。	这个过程是可能的。	entailment
这个过程比重复更可能。	重复是不可能的。	not_entailment
现场比区域更危险。	现场很危险。	entailment
现场比区域更危险。	该区域并无危险。	not_entailment
这个价格比狂欢更疯狂。	这个价格太离谱了。	entailment
这个价格比狂欢还要疯狂。	这场狂欢并不疯狂。	not_entailment
未来比词语更令人痛苦。	未来病态了。	entailment
未来比词语更令人不安。	这个词没有问题。	not_entailment
这个行业比个体的情况更为糟糕。	这个行业生病了。	entailment
这个行业比个体的情况更糟糕。	这个个体没有生病。	not_entailment
这句话比巷子还脏。	这个词很脏。	entailment
这句话比巷子还要脏。	这条小巷不脏。	not_entailment
这个逻辑比长度更奇怪。	这个逻辑很奇怪。	entailment
这个逻辑比长度更奇特。	长度不是奇数。	not_entailment
这个职业比这个街区更危险。	这个职业很危险。	entailment
这个职业比这个街区更危险。	这个街区并不危险。	not_entailment
成本比行动更加不确定。	成本不确定。	entailment
成本比行动更不确定。	此举并非不确定。	not_entailment
标题比理想中的更模糊。	标题不明确。	entailment
标题比理想中的更模糊。	理想并非模糊不清。	not_entailment
棉花比盘子更湿。	棉花湿了。	entailment
棉花比盘子更湿。	这个盘子没有湿。	not_entailment
海洋比浅滩更加汹涌澎湃。	海洋很汹涌。	entailment
海洋比浅滩更为汹涌澎湃。	浅水处并不崎岖。	not_entailment
病毒比消息更危险。	这种病毒很危险。	entailment
病毒比消息更危险。	该消息并无危险。	not_entailment
现实比电影更残酷。	现实是残酷的。	entailment
现实比电影更残酷。	这部电影并不粗糙。	not_entailment
这个模式比电影更相似。	这个模式是相似的。	entailment
这个模式比电影更相似。	这部电影不一样。	not_entailment
气候与方式大不相同。	气候不同。	entailment
气候与方式大不相同。	道路并无不同。	not_entailment
成本的相似度大于音调。	费用相似。	entailment
成本比音调更相似。	语调不一样。	not_entailment
这条信息传递与心理学差异更大。	信息传达是不同的。	entailment
这条信息传递与心理学差异更大。	心理并无不同。	not_entailment
这个声音比中间的声音更相似。	声音相似。	entailment
这个声音比中间的更相似。	中间部分不相似。	not_entailment
差距比才能更加深刻。	这个差距是深远的。	entailment
差距比才能更加深刻。	才华并不深不可测。	not_entailment
这首音乐与焦点更为不同。	音乐不一样。	entailment
这首音乐与焦点差异较大。	重点没有变化。	not_entailment
心理学与天空截然不同。	心态是不同的。	entailment
心理学与天空差异更大。	天空并无不同。	not_entailment
这句话比电影还要疯狂。	这个词很疯狂。	entailment
这句话比电影还要疯狂。	这部电影并不疯狂。	not_entailment
街道比早晨还要喧嚣。	这条街很崎岖。	entailment
这条街比早晨还要喧嚣。	早晨并不艰难。	not_entailment
摄录机比灵魂更特别。	摄录机很特别。	entailment
摄录机比灵魂更特别。	灵魂并无特别之处。	not_entailment
这幅画比胶带更脏。	油漆很脏。	entailment
这幅画比磁带更脏。	磁带没有脏。	not_entailment
问题比硬件更相似。	这个问题是相似的。	entailment
这个问题比硬件更相似。	硬件并不相似。	not_entailment
承诺比基础更模糊。	承诺很模糊。	entailment
承诺比基础更模糊。	基础并不模糊。	not_entailment
心智比时尚还要疯狂。	心智是疯狂的。	entailment
心智比时尚更疯狂。	时尚并不疯狂。	not_entailment
终点比走的过程更容易达到。	完成是可能的。	entailment
这个终点比走的过程更容易达到。	步行是不可能的。	not_entailment
其影响程度比损失更为深远。	程度深远。	entailment
程度之深甚于损失。	损失并非深重。	not_entailment
内部比接合处更粗糙。	内部很粗糙。	entailment
内部比接合处更粗糙。	这个接头不粗糙。	not_entailment
边缘比皮革更粗糙。	边缘很粗糙。	entailment
边缘比皮革更粗糙。	皮质不粗糙。	not_entailment
这个角度比领带还奇怪。	这个角是奇数。	entailment
这个角度比领带还奇怪。	这条领带不奇怪。	not_entailment
结果比选择更加不确定。	结果不确定。	entailment
结果比选择更加不确定。	这个选择并非不确定。	not_entailment
海洋比训练更危险。	大海很危险。	entailment
大海比训练更危险。	该做法并无危险。	not_entailment
这条路比危险更加不确定。	道路未卜。	entailment
这条路比危险更加不确定。	危险并非不确定。	not_entailment
右边比酒吧还疯。	右边的人疯了。	entailment
右边比酒吧更疯狂。	这个酒吧并不疯狂。	not_entailment
这个山谷比那个山坡更崎岖。	这个山谷很崎岖。	entailment
这个山谷比鳞片更粗糙。	这个秤并不粗糙。	not_entailment
答案的可能性大于结果。	答案是可能的。	entailment
答案的可能性大于结果。	结果是不可能的。	not_entailment
这个陶器和体积差异较大。	这些陶器是不同的。	entailment
这个陶器与体积差异较大。	音量没有变化。	not_entailment
孩子比父亲更饿。	这个孩子饿了。	entailment
孩子比父亲更饿。	父亲不饿。	not_entailment
这个比例比态度更奇特。	这个比例是奇数。	entailment
这个比例比态度更奇特。	这种态度并不奇怪。	not_entailment
情况比日历更加不确定。	情况不确定。	entailment
情况比日历更加不确定。	日历是确定的。	not_entailment
威胁比言语更为深刻。	威胁是深远的。	entailment
威胁比言语更为深刻。	这个词并不深奥。	not_entailment
心理上的相似性要大于装备上的相似性。	心理是相似的。	entailment
心理层面的相似性要大于装备上的相似性。	这个设备并不相似。	not_entailment
权力比黑帮更疯狂。	这力量太疯狂了。	entailment
权力比帮派更疯狂。	这帮人没疯。	not_entailment
环境比结构更加不确定。	环境是不确定的。	entailment
环境比结构更加不确定。	结构并非不确定。	not_entailment
感觉比刚开始时更加不同。	感觉不一样。	entailment
感觉与刚开始时大不相同。	开头并无不同。	not_entailment
这个词比这个服务更特殊。	这个词很特别。	entailment
这个词比这个服务更特殊。	这项服务并不特别。	not_entailment
译文：输出比后部更相似。	译文：结果是相似的。	entailment
输出结果比后部更相似。	后部不相似。	not_entailment
这条狗比引擎病得更严重。	这只狗病了。	entailment
这条狗比引擎病得更厉害。	发动机没有故障。	not_entailment
智力比关系更模糊。	智能是模糊的。	entailment
智力比关系更模糊。	关系并非模糊。	not_entailment
银行比厨师病得更厉害。	银行状况不佳。	entailment
这家银行比厨师更糟糕。	厨师没有生病。	not_entailment
这味道比情况更奇怪。	味道很奇怪。	entailment
味道比情况更奇怪。	这种情况并不奇怪。	not_entailment
世界比平衡的可能性更大。	世界是可能的。	entailment
世界比平衡的可能性更大。	平衡是不可能的。	not_entailment
这个问题比冲击更为深刻。	这个问题很深刻。	entailment
这个问题比冲击更为深刻。	震惊不深。	not_entailment
回报比太空更不确定。	回报是不确定的。	entailment
回报比太空更不确定。	空间并不是不确定的。	not_entailment
这个情节比电影本身还要离奇。	这个情节很奇怪。	entailment
这个情节比电影本身还要离奇。	此举并不奇怪。	not_entailment
狼比鱼病得更重。	狼病了。	entailment
狼比鱼病得更重。	这条鱼没病。	not_entailment
位置的不确定性大于延迟。	位置不确定。	entailment
位置的不确定性大于延迟。	延误是确定的。	not_entailment
这个名字比任务更为模糊。	这个名字很模糊。	entailment
这个名字比任务本身更模糊。	该委员会并非含糊不清。	not_entailment
饮食比路径更相似。	饮食是相似的。	entailment
饮食比路径更相似。	这条路并不相似。	not_entailment
农场比头发还脏。	农场很脏。	entailment
农场比头发还脏。	头发不脏。	not_entailment
“神谕的可能性大于失败。”	神谕是可能的。	entailment
预言家比失败的可能性更大。	失败是不可能的。	not_entailment
这条路比草地更崎岖不平。	这条路很坎坷。	entailment
这条路比草地更崎岖不平。	草地并不粗糙。	not_entailment
这个理由比距离更奇特。	这个理由很奇怪。	entailment
这个理由比距离更奇特。	距离不是奇数。	not_entailment
这个日期比心更重要。	这个日期很特别。	entailment
这个日期比心更特别。	心脏并无特别之处。	not_entailment
这个结局比圣诞节更特别。	结局很特别。	entailment
这个结局比圣诞节更特别。	圣诞节并不特别。	not_entailment
硬件的差异比比率更大。	硬件不同。	entailment
硬件的差异性大于比率。	比率没有不同。	not_entailment
母亲的病态比疾病本身更严重。	母亲病了。	entailment
母亲的病态比疾病本身更严重。	这种病并非不治之症。	not_entailment
媒体比泳池更脏。	媒体是肮脏的。	entailment
媒体比泳池还脏。	泳池不脏。	not_entailment
这个差别比成功更为深远。	差异是深远的。	entailment
这个差别比成功更加深远。	成功并非深不可测。	not_entailment
血液比箱子更脏。	血液是脏的。	entailment
血液比箱子还脏。	这个盒子不脏。	not_entailment
这个软件比食物更相似。	该软件是相似的。	entailment
这个软件比食物更相似。	食物不一样。	not_entailment
感觉与氛围更加不同。	感觉不一样。	entailment
这种感觉与氛围大不相同。	气氛并无不同。	not_entailment
这个顺序比排列更模糊。	该命令不明确。	entailment
这个指令比排序更模糊。	订单很明确。	not_entailment
完成的效果比听起来要粗糙。	译文：表面粗糙。	entailment
这句话的表面粗糙度大于声音。	声音不粗糙。	not_entailment
结论的确定性要大于回应。	回应是不确定的。	entailment
结论的确定性要高于回应。	结论并非不确定。	not_entailment
这座别墅比总统更特别。	这座别墅很特别。	entailment
这座别墅比总统还要特别。	总统并不特别。	not_entailment
环境与背景差异更大。	环境不同。	entailment
环境与背景更加不同。	背景并无不同。	not_entailment
珠宝比计划更有可能（实现或存在）。	珠宝是可能的。	entailment
珠宝比计划更有可能（实现或存在）。	规划是不可能的。	not_entailment
海洋比牛奶还脏。	海洋很脏。	entailment
海洋比牛奶还脏。	牛奶没有变脏。	not_entailment
这个星球比那个女孩还疯狂。	这个星球疯了。	entailment
这个星球比女孩还要疯狂。	这个女孩没疯。	not_entailment
这个行动比消极态度更有可能性。	此举是可能的。	entailment
此举比消极更有可行性。	否定是不可能的。	not_entailment
海滩比电站还脏。	海滩很脏。	entailment
